epoch,reg_loss,reg_val_loss,reg_mae,clf_loss,clf_val_loss,clf_accuracy,clf_val_accuracy
0,0.39927351474761963,0.008789476938545704,0.7521883845329285,0.800890326499939,0.7054536938667297,0.5086206793785095,0.48526862263679504
1,0.16854414343833923,0.01354239322245121,0.4565621018409729,0.7260555028915405,0.7089389562606812,0.5431034564971924,0.46447139978408813
2,0.11084247380495071,0.00933120772242546,0.3631153702735901,0.7305521368980408,0.712788999080658,0.5406404137611389,0.4627383053302765
3,0.07734774053096771,0.010753327049314976,0.2912660837173462,0.7282997965812683,0.7109591960906982,0.5320196747779846,0.4714038074016571
4,0.05593474954366684,0.010101784020662308,0.24887293577194214,0.7173058986663818,0.7115318179130554,0.5541871786117554,0.49046793580055237
5,0.04344130679965019,0.008266299962997437,0.21547730267047882,0.7159359455108643,0.7170352339744568,0.5344827771186829,0.47660312056541443
6,0.031484205275774,0.008911961689591408,0.17813228070735931,0.7161881923675537,0.7229957580566406,0.5320196747779846,0.46100521087646484
7,0.02788822539150715,0.0074377465061843395,0.16995744407176971,0.7184303402900696,0.728971540927887,0.546798050403595,0.4540728032588959
8,0.020154045894742012,0.007118751294910908,0.13470964133739471,0.6982895135879517,0.7273201942443848,0.5714285969734192,0.4558058977127075
9,0.019105857238173485,0.007349872961640358,0.13138067722320557,0.7043221592903137,0.7442995309829712,0.5320196747779846,0.47660312056541443
10,0.01654144376516342,0.006426299922168255,0.11556967347860336,0.6941968202590942,0.7609210014343262,0.564039409160614,0.4714038074016571
11,0.01788579486310482,0.0066308206878602505,0.11686555296182632,0.6891154050827026,0.7797562479972839,0.5677340030670166,0.48180243372917175
12,0.01453565713018179,0.0063028763979673386,0.10360633581876755,0.6907118558883667,0.7644164562225342,0.5652709603309631,0.47660312056541443
13,0.01235500443726778,0.005457546096295118,0.09236477315425873,0.6997902989387512,0.7611706256866455,0.5480295419692993,0.4748700261116028
14,0.010568064637482166,0.005894308909773827,0.08399741351604462,0.6808382868766785,0.7693851590156555,0.5874384045600891,0.47313690185546875
15,0.012441583909094334,0.006133755668997765,0.08830220252275467,0.6912844181060791,0.7751278281211853,0.5615763664245605,0.47660312056541443
16,0.010157490149140358,0.0055728480219841,0.07423242926597595,0.672822117805481,0.783418595790863,0.5874384045600891,0.48180243372917175
17,0.008336738683283329,0.0050954571925103664,0.06788372248411179,0.664987325668335,0.7799989581108093,0.5911329984664917,0.46967071294784546
18,0.008294501341879368,0.004938948899507523,0.06702834367752075,0.6652687191963196,0.7733715772628784,0.5923645496368408,0.47313690185546875
19,0.0075896731577813625,0.005016130395233631,0.061127353459596634,0.6639490723609924,0.7786900997161865,0.5960590839385986,0.4835355281829834
20,0.006799840368330479,0.0047797211445868015,0.055210694670677185,,,,
21,0.007690161466598511,0.004749791231006384,0.058885954320430756,,,,
22,0.00624918332323432,0.004715436138212681,0.052718937397003174,,,,
23,0.006197710521519184,0.004560318309813738,0.050356414169073105,,,,
24,0.006518523208796978,0.004252831917256117,0.047319862991571426,,,,
25,0.0057736351154744625,0.004266412928700447,0.045917317271232605,,,,
26,0.005855229217559099,0.004124575760215521,0.0459144301712513,,,,
27,0.006105428095906973,0.004022076725959778,0.045376650989055634,,,,
28,0.005176270380616188,0.004102511331439018,0.03995503485202789,,,,
29,0.005091606639325619,0.0040978966280817986,0.03772829845547676,,,,
30,0.005355978384613991,0.004366143606603146,0.03915651515126228,,,,
31,0.0050174701027572155,0.004371158313006163,0.03610038384795189,,,,
32,0.004676162265241146,0.003929318394511938,0.03265419229865074,,,,
33,0.005316106136888266,0.0040247682482004166,0.034318290650844574,,,,
34,0.005079286638647318,0.003991860430687666,0.032946426421403885,,,,
35,0.004725653678178787,0.004106351640075445,0.03387210890650749,,,,
36,0.004639540798962116,0.0041143330745399,0.03093646839261055,,,,
37,0.004345361143350601,0.003981381189078093,0.029262425377964973,,,,
38,0.004244721960276365,0.0038976718205958605,0.026559967547655106,,,,
39,0.004361890722066164,0.003899582428857684,0.027515340596437454,,,,
40,0.0044013517908751965,0.003962100483477116,0.028380384668707848,,,,
41,0.004293547477573156,0.003827866166830063,0.0277500431984663,,,,
42,0.004258547909557819,0.00374462828040123,0.0263979509472847,,,,
43,0.003969642799347639,0.0036754377651959658,0.024840787053108215,,,,
44,0.004384535364806652,0.0036715089809149504,0.025136535987257957,,,,
45,0.00422687828540802,0.0036610430106520653,0.026802806183695793,,,,
46,0.0039164843037724495,0.003640652634203434,0.023254748433828354,,,,
47,0.0040023913607001305,0.0036318586207926273,0.025155844166874886,,,,
48,0.0039534131065011024,0.003628895618021488,0.02434743195772171,,,,
49,0.0038994362112134695,0.003602388547733426,0.023641472682356834,,,,
50,0.003795789321884513,0.0035487639252096415,0.021818794310092926,,,,
51,0.0038384648505598307,0.0035175210796296597,0.02196606993675232,,,,
52,0.0037748240865767,0.003500498365610838,0.021359503269195557,,,,
53,0.003882742254063487,0.003491753712296486,0.022152552381157875,,,,
54,0.003710722317919135,0.00348815880715847,0.020683955401182175,,,,
55,0.0038715526461601257,0.0034647213760763407,0.021570414304733276,,,,
56,0.0036828082520514727,0.003453295910730958,0.02037522755563259,,,,
57,0.0036597680300474167,0.0034190663136541843,0.020076390355825424,,,,
58,0.003754522418603301,0.003398921573534608,0.019907359033823013,,,,
59,0.003680027090013027,0.0033837168011814356,0.02003740519285202,,,,
60,0.0035676194820553064,0.0033672922290861607,0.018576418980956078,,,,
61,0.0036387743894010782,0.0033521950244903564,0.019809478893876076,,,,
62,0.0036577051505446434,0.003333787666633725,0.019837921485304832,,,,
63,0.0036096752155572176,0.003325819969177246,0.01953553967177868,,,,
64,0.0035655423998832703,0.003314052941277623,0.01918705180287361,,,,
65,0.003510334761813283,0.0032989741303026676,0.0182955339550972,,,,
66,0.0034837776329368353,0.0032935389317572117,0.01702587679028511,,,,
67,0.003418091218918562,0.0032948062289506197,0.01684991456568241,,,,
68,0.0034951278939843178,0.003288996871560812,0.01693035662174225,,,,
69,0.0034558537881821394,0.0032918707001954317,0.016526760533452034,,,,
70,0.0035368651151657104,0.003279126947745681,0.017585892230272293,,,,
71,0.003426720853894949,0.0032688626088202,0.017315389588475227,,,,
72,0.0035154460929334164,0.0032613524235785007,0.01751772128045559,,,,
73,0.003455214202404022,0.003268555272370577,0.017818596214056015,,,,
74,0.003393950406461954,0.0032687641214579344,0.016519077122211456,,,,
75,0.0033839948009699583,0.00326574151404202,0.016487332060933113,,,,
76,0.0033598332665860653,0.0032589079346507788,0.016259055584669113,,,,
77,0.00341402436606586,0.0032512214966118336,0.017029957845807076,,,,
78,0.003460168605670333,0.0032461800146847963,0.017178183421492577,,,,
79,0.003458558116108179,0.0032422449439764023,0.017589809373021126,,,,
80,0.003379323985427618,0.0032403466757386923,0.016702191904187202,,,,
