epoch,reg_loss,reg_val_loss,reg_mae,clf_loss,clf_val_loss,clf_accuracy,clf_val_accuracy
0,0.290635347366333,0.006202445365488529,0.6269392371177673,0.7929664850234985,0.6979795098304749,0.5012315511703491,0.5268630981445312
1,0.14915946125984192,0.005714302882552147,0.4185510575771332,0.7541203498840332,0.6978864073753357,0.5394088625907898,0.5043327808380127
2,0.10255778580904007,0.005534352269023657,0.33833688497543335,0.7566962838172913,0.6975628137588501,0.5184729099273682,0.5268630981445312
3,0.06858962029218674,0.004999143537133932,0.27781152725219727,0.7447382807731628,0.6990340352058411,0.5357142686843872,0.5147313475608826
4,0.04673563688993454,0.005137651693075895,0.22684073448181152,0.7238829731941223,0.6961407661437988,0.5554187297821045,0.5337954759597778
5,0.03675167262554169,0.005508029367774725,0.19488395750522614,0.7051560878753662,0.7010100483894348,0.5603448152542114,0.5251299738883972
6,0.03109850361943245,0.00490017281845212,0.17888809740543365,0.7027779817581177,0.7001338005065918,0.5763546824455261,0.5199306607246399
7,0.025006504729390144,0.005282773170620203,0.15332141518592834,0.6929587125778198,0.7089720368385315,0.5652709603309631,0.507798969745636
8,0.02079187147319317,0.004572493955492973,0.13772884011268616,0.6908553838729858,0.7100663185119629,0.5714285969734192,0.49393415451049805
9,0.017680680379271507,0.004872579593211412,0.1253913789987564,0.6817636489868164,0.7113187313079834,0.5899015069007874,0.4887348413467407
10,0.016077037900686264,0.005104176700115204,0.11435487121343613,0.6889294981956482,0.7211639881134033,0.5985221862792969,0.5025996565818787
11,0.01466241106390953,0.004892861004918814,0.10772214829921722,0.6742334961891174,0.7224616408348083,0.5849753618240356,0.499133437871933
12,0.012291612103581429,0.004837045446038246,0.09348114579916,0.671860933303833,0.721123993396759,0.5763546824455261,0.5095320343971252
13,0.012254277244210243,0.004795498214662075,0.09525296837091446,0.6748902201652527,0.7209494113922119,0.5812807679176331,0.49393415451049805
14,0.010525023564696312,0.004819129128009081,0.08412966132164001,0.6642801761627197,0.7230104804039001,0.5935960412025452,0.5043327808380127
15,0.010201857425272465,0.004782388918101788,0.08198737353086472,0.6700989007949829,0.7267712354660034,0.6059113144874573,0.4870017468929291
16,0.00863660592585802,0.004757576622068882,0.07226841896772385,0.6744706630706787,0.7378985285758972,0.5837438702583313,0.5008665323257446
17,0.009091620333492756,0.0047510890290141106,0.0730748400092125,0.6687235832214355,0.7340397238731384,0.5948275923728943,0.499133437871933
18,0.008761294186115265,0.004617565311491489,0.07284672558307648,0.6670613288879395,0.7412235140800476,0.5899015069007874,0.499133437871933
19,0.008141310885548592,0.004484284203499556,0.06893716752529144,0.6695283651351929,0.7385321855545044,0.5738916397094727,0.49740034341812134
20,0.007552576716989279,0.004439873620867729,0.06468535959720612,,,,
21,0.0073019955307245255,0.004397527780383825,0.061633337289094925,,,,
22,0.007579555734992027,0.00438650231808424,0.06216161325573921,,,,
23,0.006810896098613739,0.004319188185036182,0.05701800435781479,,,,
24,0.006777628790587187,0.0042994674295187,0.056989457458257675,,,,
25,0.006611939519643784,0.004378704819828272,0.053122714161872864,,,,
26,0.006171466317027807,0.004454130306839943,0.05257652699947357,,,,
27,0.0064209094271063805,0.004244730342179537,0.05360165610909462,,,,
28,0.006811128463596106,0.00418085278943181,0.054928459227085114,,,,
29,0.0059683420695364475,0.0040619936771690845,0.049686696380376816,,,,
30,0.005840454250574112,0.0039559341967105865,0.04794393107295036,,,,
31,0.005867396481335163,0.003898706054314971,0.04725605621933937,,,,
32,0.005518488120287657,0.0038652196526527405,0.04517386108636856,,,,
33,0.005967705510556698,0.0038641944993287325,0.04828725382685661,,,,
34,0.005237942095845938,0.003815886564552784,0.04205178841948509,,,,
35,0.005146543495357037,0.0038184672594070435,0.040961142629384995,,,,
36,0.005370778497308493,0.003840398509055376,0.04011518135666847,,,,
37,0.005251338705420494,0.0038297486025840044,0.04147268459200859,,,,
38,0.004909010604023933,0.0037835845723748207,0.038993388414382935,,,,
39,0.004939027596265078,0.0037406289484351873,0.037938106805086136,,,,
40,0.004935174714773893,0.003722056047990918,0.03697197884321213,,,,
41,0.004916568286716938,0.003699126187711954,0.03680810704827309,,,,
42,0.004622972570359707,0.0036843905691057444,0.035088587552309036,,,,
43,0.0048259468749165535,0.0036644977517426014,0.03680732846260071,,,,
44,0.004635481629520655,0.003652980551123619,0.033420149236917496,,,,
45,0.0045110867358744144,0.0036494301166385412,0.03254185616970062,,,,
46,0.0043878075666725636,0.00361581495963037,0.03091765195131302,,,,
47,0.004394129384309053,0.0035932790488004684,0.031144289299845695,,,,
48,0.00469566322863102,0.00357143790461123,0.03414430096745491,,,,
49,0.004474935121834278,0.0035574010107666254,0.03230650722980499,,,,
50,0.004535475745797157,0.003552036127075553,0.03179684653878212,,,,
51,0.004284244030714035,0.0035348162055015564,0.03091840073466301,,,,
52,0.004398345481604338,0.0035028415732085705,0.029955891892313957,,,,
53,0.004214892163872719,0.0034904656931757927,0.02839501202106476,,,,
54,0.00414263317361474,0.003482445143163204,0.02836102433502674,,,,
55,0.004087941255420446,0.0034807799383997917,0.027341565117239952,,,,
56,0.004050795454531908,0.0034747107420116663,0.02638854831457138,,,,
57,0.004069729242473841,0.0034583427477627993,0.026166781783103943,,,,
58,0.004120674915611744,0.003449167823418975,0.026412641629576683,,,,
59,0.0039535281248390675,0.003427289891988039,0.025394577533006668,,,,
60,0.003953165840357542,0.003409094177186489,0.024472886696457863,,,,
61,0.0039057214744389057,0.0033990193624049425,0.0249452106654644,,,,
62,0.0038327386137098074,0.0033947566989809275,0.023246804252266884,,,,
63,0.003805263200774789,0.0033876525703817606,0.023238714784383774,,,,
64,0.003913736902177334,0.0033840499818325043,0.0242062546312809,,,,
65,0.0037574577145278454,0.0033743856474757195,0.022674517706036568,,,,
66,0.003722559893503785,0.0033689243718981743,0.021880215033888817,,,,
67,0.0037845636252313852,0.0033612025436013937,0.023346031084656715,,,,
68,0.0037122201174497604,0.003356749890372157,0.021857231855392456,,,,
69,0.0036914225202053785,0.0033491915091872215,0.021871082484722137,,,,
70,0.0037574591115117073,0.0033410044852644205,0.021633516997098923,,,,
71,0.003773217322304845,0.0033382505644112825,0.02265951596200466,,,,
72,0.0039184498600661755,0.003334933891892433,0.023318732157349586,,,,
73,0.0037422822788357735,0.0033324086107313633,0.02250445820391178,,,,
74,0.0036407397128641605,0.0033303648233413696,0.021532878279685974,,,,
75,0.0037166080437600613,0.0033266034442931414,0.02132759615778923,,,,
76,0.003744118381291628,0.0033196837175637484,0.02226785197854042,,,,
77,0.0036220112815499306,0.003313146997243166,0.020397083833813667,,,,
78,0.003698286833241582,0.003311273641884327,0.021854588761925697,,,,
79,0.003697464009746909,0.003310498548671603,0.02219279110431671,,,,
80,0.0036238045431673527,0.0033072943333536386,0.0208169836550951,,,,
81,0.0036269293632358313,0.0033042854629456997,0.020997580140829086,,,,
82,0.003633823012933135,0.003302688943222165,0.020712921395897865,,,,
83,0.003672177204862237,0.0033017517998814583,0.021765319630503654,,,,
84,0.003689605975523591,0.003300301032140851,0.02119668945670128,,,,
85,0.0036722873337566853,0.003298878436908126,0.020651113241910934,,,,
86,0.003772938856855035,0.0032971459440886974,0.021978549659252167,,,,
87,0.003637755522504449,0.003296462818980217,0.020874178037047386,,,,
88,0.003655442502349615,0.0032955000642687082,0.020818836987018585,,,,
89,0.0036235384177416563,0.0032945151906460524,0.02115190587937832,,,,
90,0.0036175609566271305,0.0032943617552518845,0.021589811891317368,,,,
91,0.003583459183573723,0.0032934341579675674,0.02059941180050373,,,,
92,0.0035495373886078596,0.0032923943363130093,0.019485583528876305,,,,
93,0.003569994354620576,0.0032922793179750443,0.019411664456129074,,,,
94,0.003632724517956376,0.003292019246146083,0.020416654646396637,,,,
95,0.003634479595348239,0.00329126650467515,0.02027762681245804,,,,
96,0.003669485915452242,0.00329070002771914,0.02137274667620659,,,,
97,0.0036542436573654413,0.00329025462269783,0.021528199315071106,,,,
98,0.0036573412362486124,0.0032896804623305798,0.02189410664141178,,,,
99,0.003600270487368107,0.003289381042122841,0.020465202629566193,,,,
