epoch,reg_loss,reg_val_loss,reg_mae,clf_loss,clf_val_loss,clf_accuracy,clf_val_accuracy
0,0.32915350794792175,0.009426015429198742,0.6645302772521973,0.8071503043174744,0.6993685960769653,0.4802955687046051,0.4870017468929291
1,0.16763213276863098,0.006663989741355181,0.4512821137905121,0.7716503143310547,0.7020641565322876,0.5233989953994751,0.5043327808380127
2,0.08991169184446335,0.005979602690786123,0.32896527647972107,0.7764037847518921,0.7041931748390198,0.511083722114563,0.5181975960731506
3,0.06418529152870178,0.005973021499812603,0.2765660285949707,0.7354661822319031,0.7060397863388062,0.5406404137611389,0.5199306607246399
4,0.05116099864244461,0.006425410509109497,0.23753774166107178,0.7450215816497803,0.7041838765144348,0.5135468244552612,0.5129982829093933
5,0.04206711798906326,0.005979844368994236,0.2160431444644928,0.732115626335144,0.7064258456230164,0.5418719053268433,0.5181975960731506
6,0.034317243844270706,0.005646806210279465,0.19149479269981384,0.7187174558639526,0.7072906494140625,0.5381773114204407,0.5164644718170166
7,0.028250981122255325,0.005470225587487221,0.17406536638736725,0.7002972960472107,0.7137058973312378,0.5492610931396484,0.5303292870521545
8,0.026424212381243706,0.005194092635065317,0.15977728366851807,0.7063050866127014,0.7105489373207092,0.568965494632721,0.5216637849807739
9,0.02051921933889389,0.005222939886152744,0.13938677310943604,0.7067403793334961,0.7185775637626648,0.5504925847053528,0.5025996565818787
10,0.019748734310269356,0.00516126025468111,0.13427993655204773,0.6867327094078064,0.7288488149642944,0.5812807679176331,0.49046793580055237
11,0.0159990806132555,0.005095973145216703,0.11621441692113876,0.6902754306793213,0.7470414638519287,0.568965494632721,0.49393415451049805
12,0.014748500660061836,0.0055747488513588905,0.11163147538900375,0.6937524676322937,0.7429793477058411,0.5763546824455261,0.5025996565818787
13,0.011919788084924221,0.005784039385616779,0.09878663718700409,0.677065372467041,0.7556962966918945,0.5997536778450012,0.5147313475608826
14,0.013404496014118195,0.005601337645202875,0.10181950032711029,0.6792499423027039,0.7895988821983337,0.5837438702583313,0.5147313475608826
15,0.011082274839282036,0.005675890017300844,0.09183993935585022,0.67547208070755,0.7818717360496521,0.5874384045600891,0.5164644718170166
16,0.009697371162474155,0.005410981364548206,0.08133924007415771,0.6744971871376038,0.8020485639572144,0.5738916397094727,0.507798969745636
17,0.009370656684041023,0.005222632549703121,0.08092120289802551,0.6688539981842041,0.835060715675354,0.6046798229217529,0.5043327808380127
18,0.00873144157230854,0.005244452506303787,0.07478278130292892,0.6594592332839966,0.8530351519584656,0.610837459564209,0.5025996565818787
19,0.009646880440413952,0.005166751332581043,0.07996401190757751,0.6805633306503296,0.823695182800293,0.5825123190879822,0.499133437871933
20,0.008943592198193073,0.005077207926660776,0.07680373638868332,0.6550127863883972,0.822248101234436,0.6133005023002625,0.5147313475608826
