Date,Close,High,Low,Open,Volume,Ticker,log_return_1d,log_return_5d,log_return_10d,log_return_21d,rsi_14,macd_line,macd_signal,macd_histogram,close_to_sma20,close_to_sma50,roc_5,roc_21,bb_width,bb_position,atr_14_norm,realised_vol_21,volume_zscore,volume_ratio_5d,obv_zscore,rolling_beta,index_ret,relative_return,target_return_1d,target_direction_1d,log_return_1d_norm,log_return_5d_norm,log_return_10d_norm,log_return_21d_norm,rsi_14_norm,macd_line_norm,macd_signal_norm,macd_histogram_norm,close_to_sma20_norm,close_to_sma50_norm,roc_5_norm,roc_21_norm,bb_width_norm,bb_position_norm,atr_14_norm_norm,realised_vol_21_norm,volume_zscore_norm,volume_ratio_5d_norm,obv_zscore_norm,rolling_beta_norm,index_ret_norm,relative_return_norm
2020-06-26,138.38343811035156,148.45025789231087,137.03646444039242,146.03989164304892,74727243,ITC.NS,-0.03473808764748177,0.058816980534507735,0.00668203410732259,0.023585224259478177,452.07076934435895,1.5790957931754122,1.5960736506332958,-0.016977857457883605,0.010861945985182642,0.06434006162436057,0.06058111598743743,0.023865555212225997,0.13785924064965852,0.5787901190663454,0.04170674215187382,0.36559169830526667,2.409900716694357,1.3830988999395692,0.936102797559276,0.39312696689022264,0.00910417112670767,-0.038317182828573895,0.010447383657444777,1,-0.9954570948734669,0.9772315424621193,0.2553797641611321,0.4441354280038044,0.32375402683919624,0.8577133109604212,0.9564368244176199,-0.047646991253864776,0.345489871126951,0.7698234330210709,0.9770005774602029,0.379392006498765,-1.072318039570663,0.5981158726343236,0.13694990459714862,-0.7322638225815239,1.7579746673867807,0.9098081053540064,0.9005156974891114,-2.788323540835676,0.3850515461174277,-1.455161535551478
2020-06-29,139.83676147460938,143.9131152402156,139.0923820720821,143.55865848724568,95027403,ITC.NS,0.010447383657444777,0.0641160595917725,0.0522943437462453,-0.0005068364666382169,365.1730637246024,1.7962574395956494,1.6361104084257667,0.16014703116988271,0.022351747753245776,0.07424101509521197,0.06621613619041611,-0.0005067080467331397,0.13475814514522255,0.6658656530865606,0.04104268633395873,0.3468929135475871,2.650605558638516,1.4286977255427726,2.3905598813265057,0.39064010801643073,-0.006822760798075913,0.01311262767257542,-0.013268619137678742,0,0.36303758623159416,1.0437801381565524,0.6690275371730967,0.2846936343202043,0.2485804745843125,0.9015416505723837,0.9589592535726593,0.07230734671671726,0.47560189083983617,0.8390928192644304,1.0490421837796804,0.21319713710680022,-1.0917415395754784,0.8456043612143864,0.10593432628872393,-0.8141648201213969,1.91128483287361,1.0222390423569527,1.9176399759792266,-2.6217147121779294,-0.20109055981172086,0.4123257467333545
2020-06-30,137.9935760498047,141.36099457670312,137.53276644264793,141.36099457670312,42797633,ITC.NS,-0.013268619137678742,0.04626342253213308,0.05084744045409367,-0.02986048879945512,550.8791459690633,1.7988934256715652,1.6686670118749265,0.13022641379663868,0.009556369512388807,0.05932570283877414,0.04735027028178895,-0.02941906898553115,0.13349812481096476,0.5715842977264353,0.039744385708450417,0.3446131028158894,0.2612539859701672,0.6152710473633585,1.4557664991742134,0.37681260431428887,-0.0009993724909477652,-0.012892042986684657,0.0415100054397252,1,-0.3518632433046324,0.7821377564550407,0.6515649801016036,0.09095242263165004,0.40511566404280835,0.8954758741881758,0.9596283778119763,0.05169685282538367,0.32519708152462445,0.7118764387753537,0.7704399616049344,0.01633175240611485,-1.092633014918569,0.5658264978239526,0.04572411039600586,-0.8181695285037033,-0.03445963321594782,-1.1332585937104318,1.228191914818246,-2.569939223717499,0.014351212259591238,-0.5349690731345494
2020-07-01,143.8422393798828,144.51572074287316,137.99355646609823,137.99355646609823,46004000,ITC.NS,0.0415100054397252,0.055999537269414514,0.11311174971876023,0.028241386302046593,264.68669228992167,2.2470184846755217,1.7843373064350456,0.46268117824047605,0.05065572382620531,0.10156198027478691,0.05759719435392907,0.028643955016083078,0.1402819470597295,0.8610993779879392,0.03909025043487996,0.37021182256577734,0.3517339177479637,0.6824686453322276,1.8877726010898888,0.31219300247073245,0.012343324106810436,0.03765650602635068,0.014434646319807908,1,1.294775354006334,0.9148964506065781,1.2116602741205496,0.47261194447672933,0.1588030433829879,0.9920635677369903,0.9812447923175955,0.27807197684070883,0.7984562040630336,1.037368998868453,0.9119910654746393,0.4111537385479674,-1.0141372942382323,1.3963074209601234,0.015294695346874462,-0.6912331947427807,0.03940232704017428,-0.9468657973189613,1.5139812374879158,-2.8799814727835478,0.5075588714488813,1.2994041126595797
2020-07-02,145.93360900878906,146.57164701145228,143.59412884298897,144.94110295263462,40835235,ITC.NS,0.014434646319807908,0.01838532863181736,0.09818072963535407,0.04546823430600993,232.33891426509336,2.739339472985364,1.9753377397451093,0.7640017332402547,0.06436077950934238,0.11440160108521336,0.018555379333642597,0.04651776072300162,0.1487309259925895,0.9327329980622137,0.03611314120168259,0.3725882606486184,0.07422922139392257,0.6819704816349604,2.0740478529450788,0.2779047051127871,0.011595958752537541,0.01121207482218392,0.008224428650321016,1,0.4737420680655016,0.3720382662823191,1.064311981278988,0.5832415813636387,0.13031973523031623,1.0971894407793172,1.0215039731302133,0.48272900199749574,0.9499453731051001,1.123409601961056,0.34339308774409727,0.5306122229150749,-0.9206904933815173,1.578765268376825,-0.12298096091091155,-0.6750841716814235,-0.18789900602273543,-0.9407186195654511,1.6180356230486077,-2.9090854432771867,0.4773124206975622,0.3276014884737971
2020-07-03,147.13877868652344,147.81226008668065,146.03993115232865,147.45780328705163,39352660,ITC.NS,0.008224428650321016,0.06134784492962029,0.12016482546412785,0.03630518211754563,217.96009739422055,3.18998239284241,2.2182666703645695,0.9717157224778403,0.07106003469584299,0.12053521358440467,0.06326870249595973,0.036972263597287336,0.15963497369382423,0.9451407674118724,0.03274408743798838,0.3692080433915787,-0.052882721067545296,0.7452677343635965,2.124676741593864,0.3518517492013169,0.005260117338821228,0.006373647163652591,0.01406699484269529,1,0.2841284205594678,0.9841467163922275,1.2520151330749452,0.5189927323349598,0.11733497284461589,1.190674612087119,1.0741560040488896,0.6224427521979905,1.0183614491453516,1.1545363256616479,0.9869633246197006,0.4621111709187186,-0.8042908837820238,1.5876292713796705,-0.279457607481474,-0.6863747288879717,-0.2914361500924467,-0.7671147547763207,1.6248647891869148,-2.2408785873143344,0.23936943727986923,0.14788549905434173
2020-07-06,149.22320556640625,150.82895991070768,148.5883694259526,149.6339791078467,36046969,ITC.NS,0.01406699484269529,0.06496745611487047,0.12908351570664303,0.051122102215330915,198.10584189289273,3.6729761991844043,2.5092085761285365,1.1637676230558678,0.08264618539082602,0.13274714036884672,0.06712429544859844,0.05245139208455174,0.17612134453954725,0.969257065955843,0.03127904387051745,0.37151519982235715,-0.2567221516795669,0.8790378670973881,2.0941645291312696,0.403168040728504,0.014627632603289031,0.008169600865530865,-0.028171028888125265,0,0.45978589486459515,1.027565997166935,1.317866395060889,0.6140481051244502,0.09961818483745974,1.289345268489747,1.137883473966884,0.7504700237487127,1.141330340715343,1.2317637306195672,1.0342082704757463,0.5656488392576438,-0.6333904667393677,1.628469136231716,-0.34674015375162165,-0.6706415378442354,-0.4580048429153,-0.4083874269113,1.5767199099180937,-1.806398037323627,0.5878327444529647,0.2129929309931643
2020-07-07,145.07809448242188,149.74598600253603,144.89138355566718,149.37256414902663,32467210,ITC.NS,-0.028171028888125265,0.05006504636442393,0.09632846889655695,0.03477051194130589,309.76125034707127,3.6788687393432156,2.7431406087714723,0.9357281305717433,0.050912214639810216,0.09837442424800313,0.05133947996289501,0.03538207371135593,0.18119010872972133,0.7809878254212829,0.03234463693924852,0.3835433087890253,-0.4096929941051084,0.8337492850890723,1.5521262923522614,0.396203752857252,0.003339009534036716,-0.029493956996336758,0.010498307920962407,1,-0.8248047362901464,0.8069394468805673,1.0099100313266947,0.5013819150173034,0.19626799567287756,1.277246884292847,1.1860890502766468,0.5894706925945321,0.765181309203164,0.9454319295561673,0.798763488173293,0.44463163319446575,-0.578394153679981,1.0793467667812213,-0.29524056074385713,-0.608809071601189,-0.5818067867379527,-0.526847623997654,1.18491910256447,-1.7960652107019888,0.16229627545511133,-1.1765225805738464
2020-07-08,146.60919189453125,147.8415126073863,145.07811708315327,145.07811708315327,22093693,ITC.NS,0.010498307920962407,0.01905334884566121,0.07505288611507561,0.0409773429766524,271.3457025263192,3.763699796680413,2.9472524463532603,0.8164473503271528,0.05989319062490428,0.10676406285950546,0.019236022232252736,0.041828500545409986,0.18826741973183062,0.818128281091951,0.030252452437463488,0.3846817232415691,-0.8945949244176926,0.6467869019259711,1.5515274218186406,0.34262029042006614,-0.008732782060989626,0.013490336246873817,-0.004339671350803658,0,0.35624365140017294,0.35700169389256015,0.8099097610884204,0.5398995830966741,0.1618332006138455,1.2834012370231684,1.2258418045325559,0.5042079488864601,0.8632478166103795,0.9996146885738821,0.3287325800460245,0.48673511137085557,-0.5034898021051936,1.1724143263919657,-0.3924627039127683,-0.5994873409970176,-0.9780837089102891,-1.0201962995963292,1.1714012761717838,-2.0834460864938604,-0.29258657749639555,0.42517444346722066
2020-07-09,145.97433471679688,147.13197561489287,145.00341658281707,147.05728414222142,19492371,ITC.NS,-0.004339671350803658,0.00027903117504980853,0.018664359806867068,0.03387086339562508,295.5122828133841,3.7366278325905,3.1051275236007085,0.6315003089897915,0.05216043496249778,0.09885962524741698,0.00027907010786920594,0.03445101261119743,0.19397968117774148,0.768896384640945,0.028277051599593074,0.38527913166151595,-1.0155635641580696,0.6521242012943703,1.2411907147112349,0.32271924026367294,0.01000976742529668,-0.007570015889511464,-0.005643930664845323,0,-0.09873980759998446,0.08428557222243245,0.29294059195462874,0.4890794376532142,0.1823123309630733,1.2641924550324517,1.2532311668650538,0.37381610261582543,0.7671056022191015,0.9255018803562453,0.05083390431508402,0.43275281255391235,-0.44276314335187283,1.022423663976988,-0.48392255852519056,-0.5928676104810308,-1.0686133942308493,-0.9978108259704837,0.9473189351193875,-2.1275552881974975,0.41627445879346087,-0.36326585493213337
