Date,Close,High,Low,Open,Volume,Ticker,log_return_1d,log_return_5d,log_return_10d,log_return_21d,rsi_14,macd_line,macd_signal,macd_histogram,close_to_sma20,close_to_sma50,roc_5,roc_21,bb_width,bb_position,atr_14_norm,realised_vol_21,volume_zscore,volume_ratio_5d,obv_zscore,rolling_beta,index_ret,relative_return,target_return_1d,target_direction_1d,log_return_1d_norm,log_return_5d_norm,log_return_10d_norm,log_return_21d_norm,rsi_14_norm,macd_line_norm,macd_signal_norm,macd_histogram_norm,close_to_sma20_norm,close_to_sma50_norm,roc_5_norm,roc_21_norm,bb_width_norm,bb_position_norm,atr_14_norm_norm,realised_vol_21_norm,volume_zscore_norm,volume_ratio_5d_norm,obv_zscore_norm,rolling_beta_norm,index_ret_norm,relative_return_norm
2020-06-26,879.3886108398438,892.0922788209568,859.5562024550443,872.8082651191571,6554103,LT.NS,0.0200501623729863,0.0688295914998942,0.03791620579928711,0.06073511849686939,290.7791137751708,14.561211506512336,12.335840557942465,2.2253709485698714,0.031883099892381805,0.08591509513678908,0.0712536428668511,0.0626174092095062,0.11488584888315635,0.7775198181701924,0.03464444024549407,0.3486533909460015,-0.04041355266467579,0.6903825678971209,0.2569937180620896,0.7341498812682327,0.00910417112670767,0.013366336221268194,-0.026966155381318947,0,0.6799730248822954,1.043410293146034,0.6007596958991407,0.7394206932333346,0.12538823659740148,0.9964405314897345,1.0189715638598544,0.16440966019838651,0.6727128379908298,1.2397125717733426,1.0706184540433903,0.7547877526787504,-0.7376316832343031,1.1405381703203388,-0.21098280205870762,-0.6189451088704686,-0.21009485490705074,-0.9683945126780599,0.0417413690423877,-3.0,0.3850515461174277,0.6074232804398875
2020-06-29,855.9917602539062,873.8134981997233,849.9598097235797,868.238515309033,4575801,LT.NS,-0.026966155381318947,0.0316177822699263,0.039972525383788544,0.004655239635241363,637.637883937498,13.82688604672353,12.634049655698679,1.1928363910248514,0.0039741201378249436,0.05642850542706679,0.0321229342188154,0.004666092097007191,0.11481201253341032,0.5346141492526177,0.03542983034074279,0.34963116496451074,-0.7105983141454453,0.5061352655326959,-0.2810151437830913,0.7412190613193627,-0.006822760798075913,-0.02190899502696257,0.007499101462884123,1,-0.7345280831560452,0.5714603123261204,0.6146858038963019,0.4236751841421263,0.15341873215655938,0.9678560999346077,1.0193534481230817,0.07054390763933394,0.36387675514198103,1.0267940644654197,0.5574221059485461,0.38097887351496423,-0.7325077289050519,0.3851598454817254,-0.1768049077234295,-0.6106859503611202,-0.8588932238068601,-1.4809759328582026,-0.34660405619215845,-3.0,-0.20109055981172086,-0.9171361651859966
2020-06-30,862.43505859375,870.2035085576005,851.2393512929067,867.0504206511304,3656480,LT.NS,0.007499101462884123,-0.025063423868608534,0.0528756530970264,0.016561854656526927,497.1402767513132,13.60798378999084,12.828836482557112,0.7791473074337283,0.011628924106982685,0.06412249301121875,-0.024751943937787346,0.016699762455747447,0.11464540114926387,0.6014338472403461,0.033408325811754465,0.35007740233020895,-0.957938813366134,0.5333317308254708,0.13035915014949515,0.7162359913857881,-0.0009993724909477652,0.00821488800970178,-0.020718692578403607,0,0.30647195669105376,-0.14388817940444346,0.7215162925087388,0.4874628953733156,0.14104939840321326,0.9541140534320192,1.016702095179995,0.032762813718440024,0.44579313208624655,1.0625604818304766,-0.18530356605465564,0.4557512838782417,-0.7280505372370448,0.589360540258206,-0.2620410131531287,-0.6047238564062218,-1.0896129970460842,-1.3851705663670575,-0.046645861087302266,-3.0,0.014351212259591238,0.3947862235195645
2020-07-01,844.7503662109375,860.0130965083836,838.0786498386692,860.0130965083836,6426017,LT.NS,-0.020718692578403607,-0.03325040672082862,0.043674938351365454,-0.02262442968798824,2184.4554064200547,11.870657743038691,12.63720073465343,-0.7665429916147382,-0.007145962414395912,0.04209761942714718,-0.032703688237442186,-0.02237041651921401,0.1114024272492205,0.43585451779780787,0.0334043825661353,0.35145856147343507,0.003559040704200745,1.1187165413066797,-0.5377736228682005,0.7251001521814707,0.012343324106810436,-0.029668838766677072,0.018225306324514016,1,-0.5472767325431787,-0.24663461353151875,0.6376583954578828,0.26543602080798817,0.28087604055876514,0.898335989606474,1.0025934356042743,-0.10804047945158553,0.23648327243757508,0.9036473706429373,-0.28837168251269296,0.2020850866596752,-0.7418835453781938,0.07174968657422966,-0.26107731024042513,-0.5950064799783172,-0.14718850136234754,0.2920707517657951,-0.5325425956457783,-2.938859602684945,0.5075588714488813,-1.2451893847077529
2020-07-02,860.287353515625,868.8783683153986,846.3041534965791,855.4435072060455,6542705,LT.NS,0.018225306324514016,-0.0019102777993382277,0.0485963475448264,-0.021024682476100124,594.9755901444105,11.613644497019436,12.432489487126633,-0.8188449901071966,0.010539695466663224,0.05956914922396539,-0.0019084543799668952,-0.020805204680950484,0.11178007743293454,0.5942895702768389,0.032167138866482065,0.3525159562387727,0.024435762794193114,1.1786488943692017,0.1969360228670887,0.7036797454113002,0.011595958752537541,0.010065465021728462,0.0031289884290904503,1,0.6348320929036683,0.15187692092583951,0.6761433013079358,0.2730615880622048,0.14659788055648698,0.8846432083535202,0.9883873009393817,-0.1123813461644436,0.43098696623699045,1.0070906161444124,0.1170064721062996,0.21118514576139746,-0.7341933844562791,0.565533576379336,-0.31297026743957146,-0.5867442118276758,-0.12603537565636058,0.4622522492963918,0.007297262509147103,-2.9547959205197474,0.4773124206975622,0.48924428032113876
2020-07-03,862.9833984375,873.1737992439694,860.5614476037272,866.4106557783955,3928063,LT.NS,0.0031289884290904503,-0.01883145174323398,0.04999813975666021,0.014453930277123354,533.239956603527,11.495000728270497,12.244991735355407,-0.7499910070849101,0.01430551399710911,0.06070116728861419,-0.01865524774840588,0.014558893427660147,0.11005984526617263,0.629979412223523,0.029782084499555633,0.3336837665028424,-0.8694566768573397,0.7815775962385549,0.6494159484663485,0.7190640323899828,0.005260117338821228,-0.0006533727554068076,0.0073334740128801115,1,0.17334160110443142,-0.06426885777987872,0.6839799026210119,0.4718820145188045,0.14074015072369628,0.8750439147778568,0.9749826508604732,-0.10561188761532672,0.4703704025203067,1.0012277182630975,-0.1042034419650558,0.43950847286783,-0.7390992007560311,0.6732907606853247,-0.4141115852650423,-0.6610161887255509,-1.000327904282212,-0.6804308730621796,0.3396073514391356,-2.598583308024757,0.23936943727986923,0.017088721344736588
2020-07-06,869.3353271484375,876.9209794936123,865.1769324094129,871.071770866241,3900219,LT.NS,0.0073334740128801115,0.015468177650965165,0.04708595992089129,-0.004248575646009209,429.0953019591819,11.777755613134332,12.151544510911194,-0.373788897776862,0.02232855503211706,0.0658599367254773,0.01558842913461378,-0.0042395632163465535,0.10780049966677889,0.7071284929210602,0.027760207845332074,0.32186303155711465,-0.7943853708899746,0.7974771611276332,1.2087054246083035,0.835608666592096,0.014627632603289031,-0.004889502562153305,-0.008022014093204511,0,0.30086827958636103,0.37448909993212603,0.6544608333333779,0.3632456403217969,0.13131244170998432,0.8768434565356207,0.9646626719271802,-0.07053491703841384,0.5569737845583892,1.0219876634273484,0.34929540359783406,0.31466608623033027,-0.7472236448480157,0.9090499626038924,-0.49931050152605616,-0.7055858346557811,-0.9180982216132778,-0.6307749365317085,0.7487989286951572,-1.2487355714157258,0.5878327444529647,-0.16961373407578378
2020-07-07,862.389404296875,879.1144664162234,859.0992592339609,872.8082899664178,4051767,LT.NS,-0.008022014093204511,-5.29379051236248e-05,-0.025116361773732148,-0.018636058397220875,598.5305845754071,11.31097706909236,11.983431022547428,-0.6724539534550686,0.014689152151605711,0.055158812431705284,-5.293650393745075e-05,-0.01846348077928628,0.1062448957593557,0.6382574856572549,0.02734715851856947,0.32202261109187447,-0.7116411300788611,0.8152851905633481,0.7838473187882739,0.8409068315875086,0.003339009534036716,-0.010829810021111809,-0.0024936603190880992,0,-0.17071157826135067,0.1736951483901379,0.02140332706564028,0.2794163195446289,0.145092054646494,0.8576881333943279,0.9523136852913391,-0.09788177073874578,0.46832057951017664,0.9387039912317978,0.14006341578348824,0.21995688689339646,-0.751129741980977,0.6866956137979184,-0.5147062308475088,-0.699958506043264,-0.8296767550057506,-0.5759676169106979,0.43069119569951225,-1.167577637770568,0.16229627545511133,-0.43143629430271074
2020-07-08,860.2415771484375,881.3992010666079,857.271287506225,863.6231488206234,5227021,LT.NS,-0.0024936603190880992,0.01817209435419185,-0.015078312366636636,-0.012720962700853369,689.1491955585852,10.645030721388252,11.715750962315592,-1.07072024092734,0.012450531398682019,0.05051038479847114,0.018338211567737517,-0.012640393256990512,0.1055881939159284,0.6179159424641308,0.027499757681988382,0.32093190958505147,-0.28710487897768855,1.1050889490491982,0.1621560252501201,0.8991706244078352,-0.008732782060989626,0.0053586007795094846,0.003923273147747818,1,-1.6354535707492848e-05,0.4076218176720931,0.10931630659281935,0.311848012037289,0.1521640441355806,0.8332161554076266,0.9372077381553024,-0.134478609646075,0.44060798510756854,0.8970964239352862,0.3845954982952888,0.25717957396597974,-0.7496861699153143,0.6183124289993465,-0.5055629350487099,-0.6996556585221897,-0.4068411170203627,0.2661683078733367,-0.032927918998256006,-0.5055497035052916,-0.29258657749639555,0.29466377689894035
2020-07-09,863.6231689453125,870.0664016244349,859.0991780745471,863.668854553667,3777760,LT.NS,0.003923273147747818,0.003870061177425846,0.0019597833780875375,-0.0016918312206024467,568.8039686492177,10.271723604033014,11.426945490659076,-1.1552218866260624,0.015638418389731124,0.05257704151173681,0.0038775595340969637,-0.001690400880907772,0.10652543293361902,0.6468045513551312,0.02543301391171413,0.3203909993332133,-0.8174858678528356,0.9044268016545981,0.6366180942328522,0.9707680702863412,0.01000976742529668,-0.005793889459722518,-0.013638189441036692,0,0.19810259883483536,0.22096130381353649,0.258807603926413,0.37359953812012364,0.14119714334324407,0.8172760144289712,0.9217283348544811,-0.14182754555944083,0.4741170657898866,0.9006243595567156,0.18944163148035414,0.32821967056933665,-0.7387731612766855,0.7052579751112384,-0.5928695242612397,-0.6971135216307646,-0.9264962714122726,-0.3185422165247877,0.32105213152564055,0.30432996322023725,0.41627445879346087,-0.20905831202764016
