Date,Close,High,Low,Open,Volume,Ticker,log_return_1d,log_return_5d,log_return_10d,log_return_21d,rsi_14,macd_line,macd_signal,macd_histogram,close_to_sma20,close_to_sma50,roc_5,roc_21,bb_width,bb_position,atr_14_norm,realised_vol_21,volume_zscore,volume_ratio_5d,obv_zscore,rolling_beta,index_ret,relative_return,target_return_1d,target_direction_1,log_return_1d_norm,log_return_5d_norm,log_return_10d_norm,log_return_21d_norm,rsi_14_norm,macd_line_norm,macd_signal_norm,macd_histogram_norm,close_to_sma20_norm,close_to_sma50_norm,roc_5_norm,roc_21_norm,bb_width_norm,bb_position_norm,atr_14_norm_norm,realised_vol_21_norm,volume_zscore_norm,volume_ratio_5d_norm,obv_zscore_norm,rolling_beta_norm,index_ret_norm,relative_return_norm
2020-06-26,492.1814270019531,495.23297939739126,478.9270957860002,484.98356684165975,39969138,HDFCBANK.NS,0.02656968619891697,0.022108255579795393,0.07231470139239801,0.11122007293638089,246.7564132378923,12.723063810541305,10.957862180071377,1.765201630469928,0.04838265024393462,0.11182905061145365,0.022354454054210215,0.1176408422935813,0.10994714268332881,0.9400537300299565,0.03406560859593924,0.3654573470873697,-0.25445948595976986,0.9581700948975634,-0.42917400617954005,1.3146349742759742,0.00910417112670767,0.014601024423953564,0.018382804416972532,1,0.8448615665106114,0.44294392244761094,0.8684325891611909,1.023367018948076,0.1454753648537183,1.4311973152261483,1.4882560393111555,0.2780418633693758,0.8160990294785087,1.3959691311819522,0.42537938261743163,1.0739364940785268,-0.714357280956876,1.6190378756787072,-0.2673614132485029,-0.5297471293082812,-0.4128746769904264,-0.27197818811270646,-0.19830477381707196,2.8582281719735803,0.3850515461174277,0.9446481695704105
2020-06-29,501.3127746582031,504.36427022789616,483.12004435733536,483.12004435733536,46005956,HDFCBANK.NS,0.018382804416972532,0.044952490615889545,0.12474815675615247,0.12285497337130236,213.58439299307946,13.938394151565035,11.55396857437011,2.384425577194925,0.06316976446435718,0.12779676780275628,0.04597816494982809,0.13072042448468713,0.12317688449745613,1.0128378163003617,0.03463605197698661,0.3682514956932473,0.2744541237668414,1.0228926556841844,0.6769550619703494,1.3053764581388245,-0.006822760798075913,0.027289075742293285,-0.00952447628374724,0,0.5959743553559695,0.7663237654774337,1.341901002245982,1.0860462664649502,0.1386849925621793,1.4931122406140664,1.5121824391303116,0.39911180067682417,0.9872168657472342,1.484819182437097,0.770641886098838,1.151773213628505,-0.6178959873552183,1.8007661209248813,-0.24457851191309377,-0.5156789459566447,0.04814348847255029,-0.03384901969921143,0.6300867227736006,2.57712729052016,-0.20109055981172086,1.6782941523428188
2020-06-30,496.5606994628906,502.4774395265227,492.11155707015206,500.3576520513276,35746130,HDFCBANK.NS,-0.00952447628374724,0.022342725817981503,0.07341890253078441,0.07619938113736746,244.56600671437914,14.352651022523787,12.113705064000847,2.2389459585229403,0.049728698117533554,0.11347548377294947,0.022594193851388278,0.07917772038983384,0.13100248484382157,0.8796011821975664,0.03308856357159418,0.3534862251990392,-0.6441240504968122,0.7710645501159074,-0.1961130236994407,1.2637020063431499,-0.0009993724909477652,-0.008261567261852398,0.01743858525044909,1,-0.24211917563084723,0.43821455581480284,0.8565703660790033,0.7804281623632775,0.14376000367035288,1.5005494176523742,1.532617217515241,0.36840048910151735,0.8161798704424829,1.3483543158335183,0.420869422984862,0.7854989692251624,-0.559577353197353,1.3815619885670347,-0.3023603006213674,-0.569173058360418,-0.75116077238234,-0.9559871863262224,-0.029066859332513188,2.0549600684165874,0.014351212259591238,-0.492853962835895
2020-07-01,505.29595947265625,510.6070293638422,494.4409353976547,496.56066585899566,34846718,HDFCBANK.NS,0.01743858525044909,0.049228066670000195,0.10217939855123599,0.08021167319285476,212.31464105291803,15.210478132771641,12.733059677755007,2.4774184550166343,0.06492534401664596,0.12976443186635578,0.05045989831355824,0.08351639477769535,0.1440580007674443,0.9506889146785829,0.03244678382366442,0.35515678443465976,-0.6561549634406895,0.7668234734004836,0.8094666094897585,1.2789473532895754,0.012343324106810436,0.0016521235532484697,0.004416073931711804,1,0.5687424253378655,0.8211879826862248,1.1138494011760596,0.7997289886743252,0.13710415636461984,1.5365315788547138,1.5566102183353527,0.41412609823847435,0.992703333017639,1.4411237570190105,0.8306255380344065,0.8092219999300898,-0.46522504621319677,1.5667741525570726,-0.3255135815965135,-0.5590614278840653,-0.7559655491790618,-0.9637499718711756,0.7286195641851407,2.1088008991162597,0.5075588714488813,0.116839539588651
2020-07-02,507.5323181152344,517.7118375859235,505.5755778351818,507.95162366598936,36954496,HDFCBANK.NS,0.004416073931711804,0.057282673514303245,0.06587353337857726,0.06362111596693172,205.806674840151,15.887625097954697,13.363972761794946,2.523652336159751,0.06505298997284692,0.13081272454179538,0.05895510665343173,0.06568854988461581,0.15520309846488922,0.9191474952258349,0.031258400915499106,0.34964798436718436,-0.3949693858712227,0.9547858217867222,1.6386211079447788,1.3019733013398032,0.011595958752537541,-0.010681554767529685,-0.014283691801841148,0,0.17379098988493002,0.9304683345173737,0.7698690296367786,0.6879330879687293,0.13525973494001878,1.5595332036094642,1.5805260478620926,0.42140176418771874,0.9848963648732967,1.41947093904947,0.9498600765505075,0.6794267069194897,-0.38460421659468796,1.4513516678274108,-0.3695696097843928,-0.5768140143839202,-0.5229133086847965,-0.2679998223549182,1.340855955612575,2.220436709591082,0.4773124206975622,-0.6418133325732657
2020-07-03,500.33441162109375,510.5139881858807,498.4941987756482,509.2094946371808,27597254,HDFCBANK.NS,-0.014283691801841148,0.01642929551354512,0.0385375510933406,0.06964488282060073,257.52996108877085,15.662905819315313,13.82375937329902,1.8391464460162936,0.04786859769541252,0.11142162754014584,0.01656499853885851,0.07212738279204656,0.161030966457854,0.7972633074765832,0.030683479725516,0.3451761945243443,-1.2080095717580983,0.761721490512251,0.9715497511891658,1.3104592882729773,0.005260117338821228,-0.021176861425905164,0.02669028185515267,1,-0.39273250079348,0.33689263074941966,0.5116838227044725,0.7215083725807543,0.1443341583037958,1.5239155569193092,1.5913446018638306,0.2823362287595958,0.7685679340647767,1.2524284727263162,0.31488055420243966,0.7193800086316782,-0.34157837382156997,1.08121680603049,-0.38998237727692864,-0.590477803508131,-1.2262093980618163,-0.9762311844593077,0.8287523512747988,2.193736082511645,0.23936943727986923,-1.270090685030973
2020-07-06,513.8682861328125,521.7417100505432,512.4706389357151,516.1743812598592,35558216,HDFCBANK.NS,0.02669028185515267,0.02473677295172511,0.06968926356761478,0.06522783294849323,204.40094995788246,16.38797437038386,14.336602372715989,2.0513719976678697,0.07165935576795612,0.13799801849113869,0.025045265369847636,0.06740218607029935,0.1737706142127354,0.912379021001954,0.03144652867598204,0.34100928536958347,-0.4161267511134119,1.0415240137751918,1.6671260240443833,1.372625528692933,0.014627632603289031,0.006612019919537082,0.001947215084026951,1,0.8509938832007377,0.4554513954089949,0.7979662706419095,0.6880614652662895,0.13368157305303938,1.5502357873667567,1.6055131241008342,0.32381416008921676,1.050093791622157,1.42183495175191,0.43993050120012156,0.6813163645650144,-0.24983813696841375,1.4000438316392578,-0.35879334736293866,-0.6029121194271224,-0.5254264486519574,0.06166130529676891,1.3384777217627906,2.590907550598086,0.5878327444529647,0.45048326361659585
2020-07-07,514.869873046875,517.9213682138314,509.2327081767887,516.8498729673468,24349850,HDFCBANK.NS,0.001947215084026951,0.03620846431949957,0.058551190137480995,0.08420593302579789,201.66816945317737,16.849189150030725,14.839119728178936,2.0100694218517887,0.06763585344601308,0.13629810371716844,0.03687197477325266,0.08785289558176324,0.18014714130264178,0.8754478309061092,0.02945070088878813,0.33313493201078287,-1.3873863012837508,0.7642451752795023,1.963983694352524,1.3725914720716685,0.003339009534036716,-0.0026358809275578415,0.004694245749857185,1,0.09515667709355007,0.6193365497781061,0.689043201695672,0.8048706336090097,0.13256678871535904,1.558881312616167,1.6184114425372513,0.31407708105549037,0.9915066630762013,1.382577114739217,0.6144715791089953,0.8192008160059119,-0.20335931795124593,1.2760476511527614,-0.43440045216999523,-0.6297684431899355,-1.3654958888897448,-0.9637378326730804,1.5379655469571678,2.449928038153719,0.16229627545511133,-0.12607652714063466
2020-07-08,517.29248046875,524.0710917307265,514.8000211521851,515.7317858963519,30056350,HDFCBANK.NS,0.004694245749857185,0.023464124818907566,0.07269219148890771,0.11745658947433042,195.1785606476139,17.211782641812135,15.313652310905578,1.8981303309065574,0.06655455283952061,0.13741938797490438,0.023741573173499564,0.12463280798266729,0.18568394250365478,0.8584292316402676,0.02779404578784646,0.3113814137003619,-0.7685352462203056,0.9725956441347373,2.1715204498675957,1.3942795428906913,-0.008732782060989626,0.016870185130017833,0.013063187866753088,1,0.17863890572535385,0.4307957086812312,0.8162691057143217,1.0112559824758514,0.1307466139836755,1.5610297139848908,1.6288579715104095,0.2900594626853133,0.9694995646402959,1.3652871345369806,0.41433492680370915,1.0684512837283109,-0.16290745981653584,1.212365591117179,-0.49663279619831574,-0.7106997864401249,-0.8144330699536564,-0.18651615647294703,1.6638313704850607,2.4861085177058566,-0.29258657749639555,1.0834524451407137
2020-07-09,524.0942993164062,526.3072403625031,515.8482049033214,520.8564399023828,20114484,HDFCBANK.NS,0.013063187866753088,0.032111238753949056,0.0893939122682523,0.1259218657021253,179.78076915683698,17.8423154264475,15.819384934013963,2.0229304924335363,0.07252480775243053,0.14782364047309726,0.032632367654293004,0.13419354540450268,0.1854675267654041,0.8910377682674684,0.026436404381372104,0.3124195928052029,-1.5960611302204204,0.7304999237558597,2.17361650836864,1.3805761895039006,0.01000976742529668,-0.0007560587030832743,-0.017802600212897136,0,0.4341513784187122,0.5547988856909416,0.9656878336026562,1.0557638056624008,0.1272351980183071,1.5799180029637827,1.64106052742941,0.3142215173186466,1.0329116679822998,1.414049979535994,0.5461015287779367,1.1240363026395948,-0.1637030004973961,1.291358144078569,-0.5470135652884413,-0.7017039995838218,-1.5205371273583372,-1.0827382911334498,1.63691844887883,2.2673376388262962,0.41627445879346087,-0.02378824748335579
