,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,0.7151332048758285,2.4653751024826924,0.5873015873015873,0.18591589861751154,-0.034418813884258215,10,0.020887376618407356
1,1,2025-05-26,2025-08-21,63,0.2655718202973856,1.1151007869150273,0.5714285714285714,0.18385176651305685,-0.03569207238456885,15,0.031518696961967
2,2,2025-07-08,2025-10-07,63,0.08130395951184144,0.16190078684288725,0.5873015873015873,0.1453052995391705,-0.06310618293048316,12,0.02498990475583121
3,3,2025-08-21,2025-11-21,63,0.1287158093637213,0.4686387783718423,0.6031746031746031,0.10224654377880184,-0.04693908874725068,8,0.016534848480983497
4,4,2025-10-07,2026-01-06,63,0.23356696615709738,1.229752302387586,0.5555555555555556,0.05798771121351767,-0.05440159506005761,9,0.018461112549695426
5,5,2025-11-21,2026-02-20,63,-0.384496739081582,-2.9347592271294487,0.42857142857142855,-0.21884600614439326,-0.11677476130603702,9,0.018711112549695427
6,6,2026-01-06,2026-04-10,63,-0.826610999333126,-4.463450052874319,0.4126984126984127,-0.16940284178187406,-0.3620243042310872,8,0.016534848480983497
7,7,2026-02-20,2026-05-27,63,-0.8311180782290783,-4.686600447009503,0.4603174603174603,-0.1585560502712375,-0.40623888280744863,11,0.02306364068711929
8,8,2026-04-10,2026-07-13,63,-0.6166688638144051,-5.032393198115477,0.4126984126984127,-0.19005328618701886,-0.2121221174088165,10,0.020637376618407356
