,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,0.1014881121130069,0.26658041257188586,0.4603174603174603,0.17151497695852536,-0.09168856985415022,9,0.018461112549695426
1,1,2025-05-26,2025-08-21,63,-0.16916638678489426,-1.5333898202073333,0.38095238095238093,-0.02548963133640553,-0.1307814799850256,6,0.011932320343559642
2,2,2025-07-08,2025-10-07,63,-0.37221893402126527,-2.598706850328358,0.3492063492063492,0.08827764976958526,-0.14721475907771392,2,0.0034772640687119284
3,3,2025-08-21,2025-11-21,63,0.1257752464675943,0.376884741193375,0.47619047619047616,0.0005280337941628264,-0.09173227350364554,4,0.007829792206135784
4,4,2025-10-07,2026-01-06,63,-0.022718329888959166,-0.5037287265371472,0.49206349206349204,0.0548195084485407,-0.07244238169357409,3,0.005653528137423857
5,5,2025-11-21,2026-02-20,63,0.7947068281983332,2.2067249200152466,0.49206349206349204,0.1231278801843318,-0.06258888034369028,2,0.003227264068711928
6,6,2026-01-06,2026-04-10,63,0.5662835523176037,1.4577612804062667,0.4603174603174603,0.12932027649769587,-0.12946999075002485,2,0.003227264068711928
7,7,2026-02-20,2026-05-27,63,-0.23529237747834486,-1.1771146571211832,0.49206349206349204,0.11506474492889988,-0.121834687522049,3,0.0054035281374238565
8,8,2026-04-10,2026-07-13,63,0.14551686222327787,0.3788461967865059,0.5396825396825397,0.062406989654742236,-0.1322325914527252,6,0.012182320343559642
