date,actual,predicted,position,strategy_ret,buyhold_ret,strategy_equity,buyhold_equity
2024-04-01,-0.018771106,-0.00063630176,-1.0,0.018771106,-0.018771106,1.018771,0.9812289
2024-04-02,-0.01504961,-0.00023276574,-1.0,0.01504961,-0.01504961,1.0341032,1.0002825
2024-04-03,0.01034402,-0.00016593252,-1.0,-0.01034402,0.01034402,1.0234064,1.000003
2024-04-04,0.02037256,-0.000369123,-1.0,-0.02037256,0.02037256,1.0025569,1.0
2024-04-05,0.0018187697,-0.0005793189,-1.0,-0.0018187697,0.0018187697,1.0007335,1.0
2024-04-08,-0.0043709446,-0.0007824292,-1.0,0.0043709446,-0.0043709446,1.0051076,1.0
2024-04-09,0.025150148,-0.00057809585,-1.0,-0.025150148,0.025150148,0.9798291,1.0
2024-04-10,-0.0070900368,-0.0003503369,-1.0,0.0070900368,-0.0070900368,0.9867762,1.0
2024-04-12,-0.00825211,-0.0007842782,-1.0,0.00825211,-0.00825211,0.9949192,1.0
2024-04-15,-0.0030912557,-0.00027126528,-1.0,0.0030912557,-0.0030912557,0.99799466,1.0
2024-04-16,-0.0032687052,-0.000340675,-1.0,0.0032687052,-0.0032687052,1.0012568,1.0
2024-04-18,0.0032965648,-0.0003752571,-1.0,-0.0032965648,0.0032965648,0.9979561,1.0
2024-04-19,0.009604269,-0.00031023793,-1.0,-0.009604269,0.009604269,0.98837143,1.0
2024-04-22,0.0017112378,-0.00022418657,-1.0,-0.0017112378,0.0017112378,0.9866801,1.0
2024-04-23,0.016275764,-0.0011617623,-1.0,-0.016275764,0.016275764,0.9706211,1.0
2024-04-24,-0.11509722,-0.0009546739,-1.0,0.11509722,-0.11509722,1.0823369,1.0
2024-04-25,-0.020886907,-0.0021236814,-1.0,0.020886907,-0.020886907,1.1049435,1.0
2024-04-26,0.019637957,-0.001509124,-1.0,-0.019637957,0.019637957,1.0832447,1.0
2024-04-29,-0.010078541,-0.0001574331,-1.0,0.010078541,-0.010078541,1.0941622,1.0
2024-04-30,-0.030193482,0.00017489417,1.0,-0.030193482,-0.030193482,1.0611256,1.0
2024-05-02,-0.018544404,3.6538288e-05,1.0,-0.018544404,-0.018544404,1.0414478,1.0
2024-05-03,0.048953418,-0.0002630031,-1.0,-0.048953418,0.048953418,0.99046534,1.0
2024-05-06,0.011994487,0.00086765614,1.0,0.011994487,0.011994487,1.0023454,1.0
2024-05-07,0.0027033298,0.0037969023,1.0,0.0027033298,0.0027033298,1.0050551,1.0
2024-05-08,-0.0031900872,0.0055097356,1.0,-0.0031900872,-0.0031900872,1.0018488,1.0
2024-05-09,-0.009263204,0.0053052125,1.0,-0.009263204,-0.009263204,0.9925685,1.0
2024-05-10,0.008106042,0.0048387623,1.0,0.008106042,0.008106042,1.0006143,1.0
2024-05-13,0.003102865,0.004263243,1.0,0.003102865,0.003102865,1.0037191,1.0
2024-05-14,0.0027296476,0.004554972,1.0,0.0027296476,0.0027296476,1.0064589,1.0
2024-05-15,0.01279032,0.0044976193,1.0,0.01279032,0.01279032,1.0193318,1.0
2024-05-16,0.014546394,0.004013261,1.0,0.014546394,0.014546394,1.0341594,1.0
2024-05-17,0.0010014463,0.003553329,1.0,0.0010014463,0.0010014463,1.0351951,1.0
2024-05-21,0.0007653001,0.0032870108,1.0,0.0007653001,0.0007653001,1.0359874,1.0
2024-05-22,0.0055742078,0.002596122,1.0,0.0055742078,0.0055742078,1.0417622,1.0
2024-05-23,-0.0032820853,-0.0023742858,-1.0,0.0032820853,-0.0032820853,1.0451814,1.0
2024-05-24,0.0044224327,-0.005619268,-1.0,-0.0044224327,0.0044224327,1.0405592,1.0
2024-05-27,-0.0043051676,-0.007921215,-1.0,0.0043051676,-0.0043051676,1.0450389,1.0
2024-05-28,-0.009317358,-0.009656083,-1.0,0.009317358,-0.009317358,1.054776,1.0
2024-05-29,0.001332066,-0.008104764,-1.0,-0.001332066,0.001332066,1.053371,1.0
2024-05-30,-0.0057558496,-0.0077700005,-1.0,0.0057558496,-0.0057558496,1.059434,1.0
2024-05-31,0.02215809,-0.008199206,-1.0,-0.02215809,0.02215809,1.035959,1.0
2024-06-03,-0.047744367,-0.0075803935,-1.0,0.047744367,-0.047744367,1.0854203,1.0
2024-06-04,0.047773525,-0.008009756,-1.0,-0.047773525,0.047773525,1.0335659,1.0
2024-06-05,0.009615509,-0.003586389,-1.0,-0.009615509,0.009615509,1.0236276,1.0
2024-06-06,0.010893291,-0.0045072315,-1.0,-0.010893291,0.010893291,1.0124769,1.0
2024-06-07,-0.004600835,-0.004881527,-1.0,0.004600835,-0.004600835,1.0171353,1.0
2024-06-10,-0.014802745,-0.0038781029,-1.0,0.014802745,-0.014802745,1.0321916,1.0
2024-06-11,-0.0024740444,-0.001824198,-1.0,0.0024740444,-0.0024740444,1.0347453,1.0
2024-06-12,0.0061589857,-0.0005308155,-1.0,-0.0061589857,0.0061589857,1.0283723,1.0
2024-06-13,-0.0053141457,-0.00068043655,-1.0,0.0053141457,-0.0053141457,1.0338372,1.0
2024-06-14,0.0012803571,-0.0007888353,-1.0,-0.0012803571,0.0012803571,1.0325135,1.0
2024-06-18,0.015752818,-0.0005720686,-1.0,-0.015752818,0.015752818,1.0162486,1.0
2024-06-19,0.011130371,-0.000587139,-1.0,-0.011130371,0.011130371,1.0049373,1.0
2024-06-20,0.0053079333,-0.0026513997,-1.0,-0.0053079333,0.0053079333,0.99960315,1.0
2024-06-21,-0.0017473125,-0.001598424,-1.0,0.0017473125,-0.0017473125,1.0013498,1.0
2024-06-24,0.0052610044,-0.0008959157,-1.0,-0.0052610044,0.0052610044,0.9960817,1.0
2024-06-25,0.009078083,-0.0005446771,-1.0,-0.009078083,0.009078083,0.9870392,1.0
2024-06-26,0.017858129,-0.00045991509,-1.0,-0.017858129,0.017858129,0.9694125,1.0
2024-06-27,-0.0154419085,-0.00038791163,-1.0,0.0154419085,-0.0154419085,0.9843821,1.0
2024-06-28,0.0031020097,-0.00043579302,-1.0,-0.0031020097,0.0031020097,0.98132855,1.0
2024-07-01,-0.021523017,-0.00035240297,-1.0,0.021523017,-0.021523017,1.0024496,1.0
2024-07-02,0.02296006,-0.00036363956,-1.0,-0.02296006,0.02296006,0.9794333,1.0
2024-07-03,0.012703876,-0.0007047798,-1.0,-0.012703876,0.012703876,0.9669907,1.0
2024-07-04,0.010226655,-0.00094584475,-1.0,-0.010226655,0.010226655,0.95710164,1.0
2024-07-05,0.00026977315,-0.003221908,-1.0,-0.00026977315,0.00026977315,0.95684344,1.0
2024-07-08,-0.0028910113,-0.0035509819,-1.0,0.0028910113,-0.0028910113,0.95960975,1.0
2024-07-09,-0.009788796,-0.0029543072,-1.0,0.009788796,-0.009788796,0.96900314,1.0
2024-07-10,0.00797411,-0.0019340059,-1.0,-0.00797411,0.00797411,0.96127623,1.0
2024-07-11,-0.0063360445,-0.0010459644,-1.0,0.0063360445,-0.0063360445,0.967367,1.0
2024-07-12,0.0058208867,-0.0023259798,-1.0,-0.0058208867,0.0058208867,0.9617361,1.0
2024-07-15,-0.02096625,-0.0023775501,-1.0,0.02096625,-0.02096625,0.9819001,1.0
2024-07-16,0.011811702,-0.0034490542,-1.0,-0.011811702,0.011811702,0.9703022,1.0
2024-07-18,-0.0017277951,-0.0009967217,-1.0,0.0017277951,-0.0017277951,0.9719787,1.0
2024-07-19,-0.035794433,-0.0017075301,-1.0,0.035794433,-0.035794433,1.0067701,1.0
2024-07-22,0.0064370343,-0.0019438346,-1.0,-0.0064370343,0.0064370343,1.0002894,1.0
2024-07-23,-0.01291586,-0.00013143808,-1.0,0.01291586,-0.01291586,1.013209,1.0
2024-07-24,0.01644296,-0.0068780724,-1.0,-0.01644296,0.01644296,0.99654883,1.0
2024-07-25,0.021566678,-0.005369397,-1.0,-0.021566678,0.021566678,0.9750566,1.0
2024-07-26,-0.011059665,-0.0035543616,-1.0,0.011059665,-0.011059665,0.9858404,1.0
2024-07-29,-0.0043575307,-0.0023410467,-1.0,0.0043575307,-0.0043575307,0.99013627,1.0
2024-07-30,0.012131479,-0.00056716736,-1.0,-0.012131479,0.012131479,0.9781245,1.0
2024-07-31,-0.008470957,-0.00027796545,-1.0,0.008470957,-0.008470957,0.9864102,1.0
2024-08-01,0.0060064807,-0.00017540116,-1.0,-0.0060064807,0.0060064807,0.9804853,1.0
2024-08-02,-0.016661827,0.00038204336,1.0,-0.016661827,-0.016661827,0.96414864,1.0
2024-08-05,-0.0017494418,0.00058216567,1.0,-0.0017494418,-0.0017494418,0.9624619,1.0
2024-08-06,0.003383081,0.0010390917,1.0,0.003383081,0.003383081,0.9657179,1.0
2024-08-07,-0.002141257,0.0011979379,1.0,-0.002141257,-0.002141257,0.9636501,1.0
2024-08-08,-0.0017502445,0.001478689,1.0,-0.0017502445,-0.0017502445,0.9619635,1.0
2024-08-09,0.0016374151,0.0016675233,1.0,0.0016374151,0.0016374151,0.96353865,1.0
2024-08-12,-0.011632587,0.0019076199,1.0,-0.011632587,-0.011632587,0.95233023,1.0
2024-08-13,-0.0023715247,0.0019699947,1.0,-0.0023715247,-0.0023715247,0.95007175,1.0
2024-08-14,0.016680269,0.0023446027,1.0,0.016680269,0.016680269,0.9659192,1.0
2024-08-16,0.0022761603,0.0024742952,1.0,0.0022761603,0.0022761603,0.96811783,1.0
2024-08-19,0.01354914,0.0023429464,1.0,0.01354914,0.01354914,0.98123497,1.0
2024-08-20,0.0040347297,0.0024405695,1.0,0.0040347297,0.0040347297,0.985194,1.0
2024-08-21,0.0047048763,0.0023807557,1.0,0.0047048763,0.0047048763,0.9898292,1.0
