,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,0.38383000938585954,1.5801079381811387,0.5079365079365079,0.16119431643625193,-0.054568325852373575,14,0.02959243289325507
1,1,2025-05-26,2025-08-21,63,-0.193739847519929,-1.6450482441806367,0.42857142857142855,-0.028417818740399385,-0.10554979907746372,16,0.03394496103067893
2,2,2025-07-08,2025-10-07,63,-0.5054106518335373,-4.623106066851984,0.4603174603174603,-0.1786674347158218,-0.1828274775643422,10,0.020637376618407352
3,3,2025-08-21,2025-11-21,63,-0.27382047443469326,-1.6341787700273165,0.5555555555555556,0.06782834101382489,-0.20605257897249551,7,0.014358584412271568
4,4,2025-10-07,2026-01-06,63,-0.023035647423085948,-0.262621387025731,0.49206349206349204,-0.08299731182795698,-0.10590495543114876,13,0.02716616882454314
5,5,2025-11-21,2026-02-20,63,0.5223121610502621,1.6750738776789398,0.42857142857142855,-0.2615687403993856,-0.087003483686221,17,0.036121225099390857
6,6,2026-01-06,2026-04-10,63,0.33688568595596546,0.8963714241782539,0.4603174603174603,-0.15884216589861752,-0.11302691413959871,15,0.031518696961967
7,7,2026-02-20,2026-05-27,63,-0.3169703177280957,-1.3591571295098717,0.5079365079365079,-0.019033446543307804,-0.12381086719569305,8,0.0162848484809835
8,8,2026-04-10,2026-07-13,63,-0.09174217754442293,-0.6426701163725886,0.5555555555555556,0.04627718309782425,-0.1238108671956932,4,0.007829792206135784
