date,actual,predicted,rolling_vol,desired_pos,position,delta,cost,gross_ret,net_ret,capital,strategy_equity,buyhold_equity,buyhold_ret,n_trades
2024-05-03,0.048953418,-0.0002630031,0.44725825832325955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0489534,0.048953418,0
2024-05-06,0.011994487,0.00086765614,0.48299664184047986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0615351,0.011994487,0
2024-05-07,0.0027033298,0.0037969023,0.4840563795711233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0644047,0.0027033298,0
2024-05-08,-0.0031900872,0.0055097356,0.48231665331950874,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0610092,-0.0031900872,0
2024-05-09,-0.009263204,0.0053052125,0.4752424308702629,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0511808,-0.009263204,0
2024-05-10,0.008106042,0.0048387623,0.47510526225049576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0597017,0.008106042,0
2024-05-13,0.003102865,0.004263243,0.4770069651563643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0629898,0.003102865,0
2024-05-14,0.0027296476,0.004554972,0.4666143798008912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0658914,0.0027296476,0
2024-05-15,0.01279032,0.0044976193,0.4672497789106511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0795245,0.01279032,0
2024-05-16,0.014546394,0.004013261,0.47060584175009745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0952277,0.014546394,0
2024-05-17,0.0010014463,0.003553329,0.4745336129885948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0963246,0.0010014463,0
2024-05-21,0.0007653001,0.0032870108,0.4746833778213434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0971636,0.0007653001,0
2024-05-22,0.0055742078,0.002596122,0.47439467025432325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1032794,0.0055742078,0
2024-05-23,-0.0032820853,-0.0023742858,0.47335122480854547,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0996584,-0.0032820853,0
2024-05-24,0.0044224327,-0.005619268,0.4730897203305932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1045215,0.0044224327,0
2024-05-27,-0.0043051676,-0.007921215,0.46898270438999873,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0997664,-0.0043051676,0
2024-05-28,-0.009317358,-0.009656083,0.2521522333422149,-0.07593558603930856,-0.07593558603930856,-0.07593558603930856,0.00015868075860947495,-0.0,-0.00015868075860947495,0.9998413192413905,0.9998413192413905,1.0895195,-0.009317358,1
2024-05-29,0.001332066,-0.008104764,0.24254306738332093,-0.06888626566786961,-0.06888626566786961,0.007049320371438947,3.0482108866552424e-05,-0.000101151214,-0.00013163332290597128,0.9997097068061601,0.9997097068061601,1.0909708,0.001332066,1
2024-05-30,-0.0057558496,-0.0077700005,0.23459876004395477,-0.07058942201181433,-0.07058942201181433,-0.0017031563439447173,1.4085653939864198e-05,0.00039649897,0.0003824133197743235,1.0000920091139505,1.0000920091139505,1.0846913,-0.0057558496,1
2024-05-31,0.02215809,-0.008199206,0.23250175669972403,-0.07583842499287757,-0.07583842499287757,-0.005249002981063247,2.6989252980034445e-05,-0.0015641268,-0.0015911160639703085,0.9985007466528009,0.9985007466528009,1.108726,0.02215809,1
2024-06-03,-0.047744367,-0.0075803935,0.21306936308268964,-0.08348716950025918,-0.08348716950025918,-0.007648744507381608,3.389352353826643e-05,0.0036208576,0.0035869640821723594,1.0020823329670667,1.0020823329670667,1.0557905,-0.047744367,1
2024-06-04,0.047773525,-0.008009756,0.2665075104233475,-0.05638588291650803,-0.05638588291650803,0.027101286583751154,6.974047142590171e-05,-0.0039884765,-0.004058216941538702,0.9980156654666031,0.9980156654666031,1.1062293,0.047773525,2
2024-06-05,0.009615509,-0.003586389,0.2640704684657686,0.0,0.0,0.05638588291650803,0.00011358293348775884,-0.0005421789,-0.0006557618581488886,0.9973612048593551,0.9973612048593551,1.1168664,0.009615509,3
2024-06-06,0.010893291,-0.0045072315,0.26318379560503186,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1290327,0.010893291,3
2024-06-07,-0.004600835,-0.004881527,0.2646893091734872,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1238383,-0.004600835,3
2024-06-10,-0.014802745,-0.0038781029,0.26512464730429813,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1072024,-0.014802745,3
2024-06-11,-0.0024740444,-0.001824198,0.2688058757638305,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1044631,-0.0024740444,3
2024-06-12,0.0061589857,-0.0005308155,0.26859383951197663,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1112654,0.0061589857,3
2024-06-13,-0.0053141457,-0.00068043655,0.2689271956273581,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1053599,-0.0053141457,3
2024-06-14,0.0012803571,-0.0007888353,0.27013105059291104,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1067752,0.0012803571,3
2024-06-18,0.015752818,-0.0005720686,0.26733945185162267,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.12421,0.015752818,3
2024-06-19,0.011130371,-0.000587139,0.26808526002070804,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1367228,0.011130371,3
2024-06-20,0.0053079333,-0.0026513997,0.27008968415638285,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1427565,0.0053079333,3
2024-06-21,-0.0017473125,-0.001598424,0.2703033171112907,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1407597,-0.0017473125,3
2024-06-24,0.0052610044,-0.0008959157,0.27030272573978925,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1467613,0.0052610044,3
2024-06-25,0.009078083,-0.0005446771,0.2699416934381387,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1571716,0.009078083,3
2024-06-26,0.017858129,-0.00045991509,0.2708705015183555,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1778365,0.017858129,3
2024-06-27,-0.0154419085,-0.00038791163,0.2746566984193997,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1596485,-0.0154419085,3
2024-06-28,0.0031020097,-0.00043579302,0.2788142766233703,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1632458,0.0031020097,3
2024-07-01,-0.021523017,-0.00035240297,0.278741567497264,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9973612048593551,0.9973612048593551,1.1382092,-0.021523017,3
2024-07-02,0.02296006,-0.00036363956,0.289710621792375,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1643426,0.02296006,3
2024-07-03,0.012703876,-0.0007047798,0.29037677222021163,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1791344,0.012703876,3
2024-07-04,0.010226655,-0.00094584475,0.23061766188031188,0.0,0.0,0.0,0.0,0.0,0.0,0.9973612048593551,0.9973612048593551,1.1911929,0.010226655,3
2024-07-05,0.00026977315,-0.003221908,0.1763347255655093,-0.051809265056444495,-0.051809265056444495,-0.051809265056444495,0.00012014602035706579,0.0,-0.00012014602035706579,0.9972413758797327,0.9972413758797327,1.1915143,0.00026977315,4
2024-07-08,-0.0028910113,-0.0035509819,0.17533112377464344,-0.05775644135733612,-0.05775644135733612,-0.005947176300891623,2.9088504759554083e-05,0.00014978118,0.00012069267066385942,0.9973617356046841,0.9973617356046841,1.1880696,-0.0028910113,4
2024-07-09,-0.009788796,-0.0029543072,0.17421174622807628,0.0,0.0,0.05775644135733612,0.00011547279700800076,0.00056536606,0.0004498932657933305,0.9978104419330925,0.9978104419330925,1.1764398,-0.009788796,5
2024-07-10,0.00797411,-0.0019340059,0.17759576615525483,0.0,0.0,0.0,0.0,0.0,0.0,0.9978104419330925,0.9978104419330925,1.1858208,0.00797411,5
2024-07-11,-0.0063360445,-0.0010459644,0.16778306490984066,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9978104419330925,0.9978104419330925,1.1783074,-0.0063360445,5
2024-07-12,0.0058208867,-0.0023259798,0.1698804674298349,0.0,0.0,0.0,0.0,0.0,0.0,0.9978104419330925,0.9978104419330925,1.1851662,0.0058208867,5
2024-07-15,-0.02096625,-0.0023775501,0.16981229708000237,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9978104419330925,0.9978104419330925,1.1603178,-0.02096625,5
2024-07-16,0.011811702,-0.0034490542,0.18656716751838295,0.0,0.0,0.0,0.0,0.0,0.0,0.9978104419330925,0.9978104419330925,1.1740232,0.011811702,5
2024-07-18,-0.0017277951,-0.0009967217,0.1891990516014104,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9978104419330925,0.9978104419330925,1.1719947,-0.0017277951,5
2024-07-19,-0.035794433,-0.0017075301,0.18409125766886958,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9978104419330925,0.9978104419330925,1.1300437,-0.035794433,5
2024-07-22,0.0064370343,-0.0019438346,0.22097527562732255,0.0,0.0,0.0,0.0,0.0,0.0,0.9978104419330925,0.9978104419330925,1.1373179,0.0064370343,5
2024-07-23,-0.01291586,-0.00013143808,0.2213446019142813,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9978104419330925,0.9978104419330925,1.1226285,-0.01291586,5
2024-07-24,0.01644296,-0.0068780724,0.22550546223008508,-0.0676273882269359,-0.0676273882269359,-0.0676273882269359,0.00014571081491520353,0.0,-0.00014571081491520353,0.9976650501604676,0.9976650501604676,1.1410879,0.01644296,6
2024-07-25,0.021566678,-0.005369397,0.2321012355660625,0.0,0.0,0.0676273882269359,0.00012880396785846956,-0.0014584981,-0.0015873020350810052,0.9960814543960187,0.9960814543960187,1.1656973,0.021566678,7
2024-07-26,-0.011059665,-0.0035543616,0.24168761893786211,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1528051,-0.011059665,7
2024-07-29,-0.0043575307,-0.0023410467,0.236430562838349,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1477817,-0.0043575307,7
2024-07-30,0.012131479,-0.00056716736,0.2311664989865434,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.161706,0.012131479,7
2024-07-31,-0.008470957,-0.00027796545,0.23478708229859951,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1518652,-0.008470957,7
2024-08-01,0.0060064807,-0.00017540116,0.2243103891313291,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1587839,0.0060064807,7
2024-08-02,-0.016661827,0.00038204336,0.2110209409073051,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1394764,-0.016661827,7
2024-08-05,-0.0017494418,0.00058216567,0.21291763193969868,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.137483,-0.0017494418,7
2024-08-06,0.003383081,0.0010390917,0.20878654717899417,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1413312,0.003383081,7
2024-08-07,-0.002141257,0.0011979379,0.20947608634971415,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1388873,-0.002141257,7
2024-08-08,-0.0017502445,0.001478689,0.20945139658952755,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.136894,-0.0017502445,7
2024-08-09,0.0016374151,0.0016675233,0.20758368276070627,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1387556,0.0016374151,7
2024-08-12,-0.011632587,0.0019076199,0.20518979613844748,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1255089,-0.011632587,7
2024-08-13,-0.0023715247,0.0019699947,0.2073515398778022,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1228397,-0.0023715247,7
2024-08-14,0.016680269,0.0023446027,0.2054393696963575,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1415689,0.016680269,7
2024-08-16,0.0022761603,0.0024742952,0.2042165021370322,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1441673,0.0022761603,7
2024-08-19,0.01354914,0.0023429464,0.19970473675654063,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1596698,0.01354914,7
2024-08-20,0.0040347297,0.0024405695,0.20575718752553776,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1643487,0.0040347297,7
2024-08-21,0.0047048763,0.0023807557,0.163249211803769,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1698267,0.0047048763,7
2024-08-22,-0.0019231989,0.0017611696,0.16272195975734133,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1675769,-0.0019231989,7
2024-08-23,-0.003029952,-0.00074863405,0.15518957223732763,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1640393,-0.003029952,7
2024-08-26,-0.0050610485,0.00019407936,0.1470700415220744,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.158148,-0.0050610485,7
2024-08-27,-0.006704434,0.0009541701,0.12877886184429915,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1503834,-0.006704434,7
2024-08-28,-0.007874342,0.0005910908,0.12519447046813328,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1413248,-0.007874342,7
2024-08-29,0.001995438,0.0008022446,0.12718869344540765,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1436023,0.001995438,7
2024-08-30,-0.00030897296,0.00053299166,0.11975986246744603,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1432489,-0.00030897296,7
2024-09-02,0.0019921649,0.00027901825,0.11655598908390434,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1455264,0.0019921649,7
2024-09-03,0.0,0.00036324345,0.11471240321234322,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1455264,0.0,7
2024-09-04,-0.0032849559,0.00032287097,0.099385694950025,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1417634,-0.0032849559,7
2024-09-05,-0.0077920416,0.00037806068,0.09989468100920086,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1328667,-0.0077920416,7
2024-09-06,0.0146305105,0.00029189797,0.10272342527292559,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1494412,0.0146305105,7
2024-09-09,0.0008097099,0.00031831948,0.11418941643286994,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1503719,0.0008097099,7
2024-09-10,-0.0013125624,-4.7954556e-05,0.11392107422193185,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.148862,-0.0013125624,7
2024-09-11,0.021124994,6.913376e-05,0.11403112845835636,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1731317,0.021124994,7
2024-09-12,-0.0038927728,9.429618e-05,0.12557960115846895,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1685649,-0.0038927728,7
2024-09-13,0.0059974124,0.00010113011,0.12631914078963866,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1755733,0.0059974124,7
2024-09-16,0.008346945,9.619683e-05,0.11610345682668805,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1853857,0.008346945,7
2024-09-17,-0.0037706175,2.1668558e-05,0.11842795339539249,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1809161,-0.0037706175,7
2024-09-18,0.017378123,-1.4767633e-05,0.11195554015462279,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2014382,0.017378123,7
2024-09-19,0.017238855,-0.00012518227,0.12480406178714695,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2221496,0.017238855,7
2024-09-20,0.015732763,3.3016637e-05,0.13538109591393016,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2413774,0.015732763,7
2024-09-23,-0.01039129,-0.00020212872,0.1420444777968137,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.2284778,-0.01039129,7
2024-09-24,-0.008786643,4.0376326e-06,0.14783322122901557,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.2176837,-0.008786643,7
2024-09-25,0.0022893841,-0.00010038528,0.15066312605931192,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2204715,0.0022893841,7
2024-09-26,-0.015816035,-0.00012009876,0.14714322374538194,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.2011685,-0.015816035,7
2024-09-27,-0.009929133,-4.66404e-05,0.15626410903979546,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.189242,-0.009929133,7
2024-09-30,0.013634004,-0.00027701282,0.16181349485677526,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2054561,0.013634004,7
2024-10-01,-0.03057871,-0.00027244288,0.16631457119737766,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1685948,-0.03057871,7
2024-10-03,-0.007599672,-0.00021081354,0.20061126491543935,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1597139,-0.007599672,7
2024-10-04,-0.010418936,-6.931811e-05,0.2027135610346083,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1476308,-0.010418936,7
2024-10-07,0.0073185624,0.0005967449,0.20579416302866751,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1560298,0.0073185624,7
2024-10-08,-0.001442812,0.00092705677,0.20497767118086835,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.154362,-0.001442812,7
2024-10-09,0.040964205,0.0009885773,0.19932083316207053,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2016495,0.040964205,7
2024-10-10,0.0033523997,0.00064244686,0.24220682833186974,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.205678,0.0033523997,7
2024-10-11,0.014974484,-8.5504085e-05,0.2419095015252156,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.2237324,0.014974484,7
2024-10-14,-0.0081976745,0.0003896631,0.23704632841425996,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.2137007,-0.0081976745,7
2024-10-15,-0.009996019,5.4112694e-05,0.23879777860589124,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.2015685,-0.009996019,7
2024-10-16,-0.0065768044,6.5565924e-05,0.24162401693287847,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.193666,-0.0065768044,7
2024-10-17,0.0037481983,0.0004132051,0.2415623664538497,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.19814,0.0037481983,7
2024-10-18,-0.044731177,-2.560264e-05,0.24132441334594365,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1445458,-0.044731177,7
2024-10-21,-0.01466663,-9.172742e-06,0.2786020333914909,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1277592,-0.01466663,7
2024-10-22,0.002633881,6.503926e-05,0.27277099211264605,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1307297,0.002633881,7
2024-10-23,-0.0031728318,0.00089597807,0.2650745285695481,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1271421,-0.0031728318,7
2024-10-24,0.00376657,0.0012195561,0.264204532385153,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1313875,0.00376657,7
2024-10-25,-0.010799492,0.0019096606,0.2648556324082771,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1191691,-0.010799492,7
2024-10-28,0.0058973795,0.0024976984,0.2652046598684477,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1257693,0.0058973795,7
2024-10-29,-0.014650587,0.002778808,0.2637282417778649,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.109276,-0.014650587,7
2024-10-30,-0.0020199097,0.0028235845,0.26570451663006955,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1070354,-0.0020199097,7
2024-10-31,0.007653661,0.003584265,0.25901110785919856,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1155083,0.007653661,7
2024-11-01,-0.008665015,0.0040584775,0.24356767764677673,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1058424,-0.008665015,7
2024-11-04,0.015947508,0.004334131,0.24388308563708846,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1234777,0.015947508,7
2024-11-05,0.0030968569,0.004322168,0.2493747979483869,0.0,0.0,0.0,0.0,0.0,0.0,0.9960814543960187,0.9960814543960187,1.1269569,0.0030968569,7
2024-11-06,-0.008947212,0.0039366316,0.24811266332136367,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1168739,-0.008947212,7
2024-11-07,-0.00062986347,0.0038891078,0.24953381774513356,0.0,0.0,0.0,0.0,-0.0,-0.0,0.9960814543960187,0.9960814543960187,1.1161704,-0.00062986347,7
2024-11-08,-0.001031614,0.0045003085,0.19925344637947742,0.056676185157853345,0.056676185157853345,0.056676185157853345,0.00011398409693626519,-0.0,-0.00011398409693626519,0.9959679169509643,0.9959679169509643,1.115019,-0.001031614,8
