date,actual,predicted,desired_pos,position,delta,cost,gross_ret,net_ret,capital,strategy_equity,buyhold_equity,buyhold_ret,n_trades
2024-04-01,-0.008461257,0.0018598876,1.0,1.0,1.0,0.0010509999999999999,-0.0,-0.0010509999999999999,0.998949,0.998949,0.99153876,-0.008461257,1
2024-04-02,-0.001484783,0.001786769,1.0,1.0,0.0,0.0,-0.001484783,-0.001484783017076552,0.9974657492306829,0.9974657774898744,0.9900665,-0.001484783,1
2024-04-03,0.004077704,0.0021945727,1.0,1.0,0.0,0.0,0.004077704,0.004077704157680273,1.0015330883432252,1.0015331478378886,0.99410367,0.004077704,1
2024-04-04,-0.0051250556,0.0017079358,1.0,1.0,0.0,0.0,-0.0051250556,-0.005125055555254221,0.9964001854189197,0.9964002348147908,0.98900884,-0.0051250556,1
2024-04-05,-0.0016239014,0.0014105588,1.0,1.0,0.0,0.0,-0.0016239014,-0.001623901422135532,0.994782102713676,0.9947821790564588,0.98740274,-0.0016239014,1
2024-04-08,0.012215869,0.0014017735,1.0,1.0,0.0,0.0,0.012215869,0.012215868569910526,1.0069342143862539,1.0069343074115018,0.9994647,0.012215869,1
2024-04-09,0.007962513,0.0012169366,1.0,1.0,0.0,0.0,0.007962513,0.007962512783706188,1.0149518931138468,1.0149520347066183,1.0074229,0.007962513,1
2024-04-10,-0.0147418175,0.00141327,1.0,1.0,0.0,0.0,-0.0147418175,-0.014741817489266396,0.9999896367497296,0.9999897970506137,0.99257165,-0.0147418175,1
2024-04-12,-0.011243295,0.0011597554,1.0,1.0,0.0,0.0,-0.011243295,-0.011243294924497604,0.9887464695180662,0.9887466168408852,0.9814119,-0.011243295,1
2024-04-15,-0.03726239,0.0016928755,1.0,1.0,0.0,0.0,-0.03726239,-0.03726239129900932,0.9519034227254729,0.9519035535085885,0.94484216,-0.03726239,1
2024-04-16,0.0033878419,0.0020662788,1.0,1.0,0.0,0.0,0.0033878419,0.003387841861695051,0.9551282895174884,0.9551284522154612,0.9480431,0.0033878419,1
2024-04-18,-0.005652796,0.0026477445,1.0,1.0,0.0,0.0,-0.005652796,-0.005652796011418104,0.9497291543617356,0.9497293059103856,0.942684,-0.005652796,1
2024-04-19,0.015119879,0.0032885808,1.0,1.0,0.0,0.0,0.015119879,0.015119878575205803,0.9640889739281607,0.9640890976950651,0.9569373,0.015119879,1
2024-04-22,0.0067127575,0.0032968407,1.0,1.0,0.0,0.0,0.0067127575,0.006712757516652346,0.9705607049007927,0.9705607940323403,0.963361,0.0067127575,1
2024-04-23,-0.008109691,0.0032477225,1.0,1.0,0.0,0.0,-0.008109691,-0.008109690621495247,0.9626897596624772,0.9626898462633853,0.95554847,-0.008109691,1
2024-04-24,0.0053673196,0.0029936046,1.0,1.0,0.0,0.0,0.0053673196,0.005367319565266371,0.9678567842437955,0.967856910310518,0.96067715,0.0053673196,1
2024-04-25,-0.005716881,0.0027314748,1.0,1.0,0.0,0.0,-0.005716881,-0.0057168807834386826,0.9623236822233426,0.9623237877388455,0.9551851,-0.005716881,1
2024-04-26,0.0031414777,0.0022852316,1.0,1.0,0.0,0.0,0.0031414777,0.0031414777040481567,0.9653468436343458,0.9653469064621023,0.95818585,0.0031414777,1
