date,actual,predicted,position,strategy_ret,buyhold_ret,strategy_equity,buyhold_equity
2024-04-01,-0.008461257,0.0018598876,1.0,-0.008461257,-0.008461257,0.99153876,0.99153876
2024-04-02,-0.001484783,0.001786769,1.0,-0.001484783,-0.001484783,0.9900665,1.0000125
2024-04-03,0.004077704,0.0021945727,1.0,0.004077704,0.004077704,0.99410367,1.0
2024-04-04,-0.0051250556,0.0017079358,1.0,-0.0051250556,-0.0051250556,0.98900884,1.0
2024-04-05,-0.0016239014,0.0014105588,1.0,-0.0016239014,-0.0016239014,0.98740274,1.0
2024-04-08,0.012215869,0.0014017735,1.0,0.012215869,0.012215869,0.9994647,1.0
2024-04-09,0.007962513,0.0012169366,1.0,0.007962513,0.007962513,1.0074229,1.0
2024-04-10,-0.0147418175,0.00141327,1.0,-0.0147418175,-0.0147418175,0.99257165,1.0
2024-04-12,-0.011243295,0.0011597554,1.0,-0.011243295,-0.011243295,0.9814119,1.0
2024-04-15,-0.03726239,0.0016928755,1.0,-0.03726239,-0.03726239,0.94484216,1.0
2024-04-16,0.0033878419,0.0020662788,1.0,0.0033878419,0.0033878419,0.9480431,1.0
2024-04-18,-0.005652796,0.0026477445,1.0,-0.005652796,-0.005652796,0.942684,1.0
2024-04-19,0.015119879,0.0032885808,1.0,0.015119879,0.015119879,0.9569373,1.0
2024-04-22,0.0067127575,0.0032968407,1.0,0.0067127575,0.0067127575,0.963361,1.0
2024-04-23,-0.008109691,0.0032477225,1.0,-0.008109691,-0.008109691,0.95554847,1.0
2024-04-24,0.0053673196,0.0029936046,1.0,0.0053673196,0.0053673196,0.96067715,1.0
2024-04-25,-0.005716881,0.0027314748,1.0,-0.005716881,-0.005716881,0.9551851,1.0
2024-04-26,0.0031414777,0.0022852316,1.0,0.0031414777,0.0031414777,0.95818585,1.0
2024-04-29,-0.009946515,0.0024674893,1.0,-0.009946515,-0.009946515,0.94865525,1.0
2024-04-30,-0.004303393,0.0016432666,1.0,-0.004303393,-0.004303393,0.9445728,1.0
2024-05-02,0.0013071517,0.0018485995,1.0,0.0013071517,0.0013071517,0.94580746,1.0
