date,actual,predicted,desired_pos,position,delta,cost,gross_ret,net_ret,capital,strategy_equity,buyhold_equity,buyhold_ret,n_trades
2024-04-01,-0.018771106,-0.00063630176,-1.0,-1.0,-1.0,0.0013009999999999999,-0.0,-0.0013009999999999999,0.998699,0.998699,0.9812289,-0.018771106,1
2024-04-02,-0.01504961,-0.00023276574,-1.0,-1.0,0.0,0.0,0.01504961,0.015049610286951065,1.0137289972599746,1.0137290307439677,0.9664618,-0.01504961,1
2024-04-03,0.01034402,-0.00016593252,-1.0,-1.0,0.0,0.0,-0.01034402,-0.010344020090997219,1.0032429556485125,1.003242997283125,0.9764589,0.01034402,1
2024-04-04,0.02037256,-0.000369123,-1.0,-1.0,0.0,0.0,-0.02037256,-0.020372560247778893,0.9828043187479752,0.9828043688778122,0.99635184,0.02037256,1
2024-04-05,0.0018187697,-0.0005793189,-1.0,-1.0,0.0,0.0,-0.0018187697,-0.001818769727833569,0.9810168177119108,0.9810168740433146,0.998164,0.0018187697,1
2024-04-08,-0.0043709446,-0.0007824292,-1.0,-1.0,0.0,0.0,0.0043709446,0.004370944574475288,0.9853047714031817,0.985304844426383,0.9938011,-0.0043709446,1
2024-04-09,0.025150148,-0.00057809585,-1.0,-1.0,0.0,0.0,-0.025150148,-0.025150148198008537,0.960524237911284,0.9605242815688437,1.0187954,0.025150148,1
2024-04-10,-0.0070900368,-0.0003503369,-1.0,-1.0,0.0,0.0,0.0070900368,0.007090036757290363,0.9673344428432599,0.9673344340314367,1.0115721,-0.0070900368,1
2024-04-12,-0.00825211,-0.0007842782,-1.0,-1.0,0.0,0.0,0.00825211,0.008252110332250595,0.9753170258262032,0.9753169845092493,1.0032245,-0.00825211,1
2024-04-15,-0.0030912557,-0.00027126528,-1.0,-1.0,0.0,0.0,0.0030912557,0.0030912556685507298,0.978331941506695,0.9783319386662473,1.0001233,-0.0030912557,1
2024-04-16,-0.0032687052,-0.000340675,-1.0,-1.0,0.0,0.0,0.0032687052,0.00326870521530509,0.9815298334377656,0.9815298173764653,0.9968541,-0.0032687052,1
2024-04-18,0.0032965648,-0.0003752571,-1.0,-1.0,0.0,0.0,-0.0032965648,-0.0032965647988021374,0.9782941672522708,0.9782941407315273,1.0001404,0.0032965648,1
2024-04-19,0.009604269,-0.00031023793,-1.0,-1.0,0.0,0.0,-0.009604269,-0.009604268707334995,0.9688983608174094,0.9688983409291303,1.009746,0.009604269,1
2024-04-22,0.0017112378,-0.00022418657,-1.0,-1.0,0.0,0.0,-0.0017112378,-0.001711237826384604,0.9672403341257898,0.967240325438211,1.0114739,0.0017112378,1
2024-04-23,0.016275764,-0.0011617623,-1.0,-1.0,0.0,0.0,-0.016275764,-0.016275763511657715,0.9514977591886217,0.9514977506424399,1.0279365,0.016275764,1
2024-04-24,-0.11509722,-0.0009546739,-1.0,-1.0,0.0,0.0,0.11509722,0.11509721726179123,1.0610124538775867,1.0610124939722385,0.9096238,-0.11509722,1
2024-04-25,-0.020886907,-0.0021236814,-1.0,-1.0,0.0,0.0,0.020886907,0.02088690735399723,1.0831737128217167,1.0831737636352703,0.8906246,-0.020886907,1
2024-04-26,0.019637957,-0.001509124,-1.0,-1.0,0.0,0.0,-0.019637957,-0.019637957215309143,1.0619024099331225,1.0619024436082556,0.9081146,0.019637957,1
2024-04-29,-0.010078541,-0.0001574331,-1.0,-1.0,0.0,0.0,0.010078541,0.01007854100316763,1.0726048458137591,1.0726048709275253,0.89896214,-0.010078541,1
2024-04-30,-0.030193482,0.00017489417,1.0,1.0,2.0,0.0019262640687119283,0.030193482,0.028267217525612183,1.1029244003094025,1.1029244261330649,0.8718193,-0.030193482,2
2024-05-02,-0.018544404,3.6538288e-05,1.0,1.0,0.0,0.0,-0.018544404,-0.018544403836131096,1.082471355644694,1.08247135017412,0.855652,-0.018544404,2
2024-05-03,0.048953418,-0.0002630031,-1.0,-1.0,-2.0,0.0024262640687119285,0.048953418,0.04652715361989624,1.1328356666979122,1.132835660972808,0.8975391,0.048953418,3
2024-05-06,0.011994487,0.00086765614,1.0,1.0,2.0,0.0019262640687119283,-0.011994487,-0.013920750743378334,1.1170657437486018,1.1170657381031954,0.9083046,0.011994487,4
2024-05-07,0.0027033298,0.0037969023,1.0,1.0,0.0,0.0,0.0027033298,0.0027033297810703516,1.1200855176933358,1.120085535180423,0.91076,0.0027033298,4
2024-05-08,-0.0031900872,0.0055097356,1.0,1.0,0.0,0.0,-0.0031900872,-0.003190087154507637,1.1165123326671391,1.1165123647026942,0.90785456,-0.0031900872,4
2024-05-09,-0.009263204,0.0053052125,1.0,1.0,0.0,0.0,-0.009263204,-0.009263204410672188,1.106169836144943,1.1061698824414101,0.8994449,-0.009263204,4
2024-05-10,0.008106042,0.0048387623,1.0,1.0,0.0,0.0,0.008106042,0.008106041699647903,1.1151364413931777,1.115136541635375,0.9067358,0.008106042,4
2024-05-13,0.003102865,0.004263243,1.0,1.0,0.0,0.0,0.003102865,0.003102865070104599,1.11859659669344,1.1185966598588126,0.9095493,0.003102865,4
2024-05-14,0.0027296476,0.004554972,1.0,1.0,0.0,0.0,0.0027296476,0.002729647560045123,1.1216499787171423,1.1216500345020708,0.91203207,0.0027296476,4
2024-05-15,0.01279032,0.0044976193,1.0,1.0,0.0,0.0,0.01279032,0.012790320441126823,1.1359962434569535,1.1359962978661533,0.92369723,0.01279032,4
2024-05-16,0.014546394,0.004013261,1.0,1.0,0.0,0.0,0.014546394,0.014546394348144531,1.1525208927922892,1.1525209479929466,0.93713367,0.014546394,4
2024-05-17,0.0010014463,0.003553329,1.0,1.0,0.0,0.0,0.0010014463,0.0010014462750405073,1.1536751162367924,1.1536751358032202,0.9380722,0.0010014463,4
2024-05-21,0.0007653001,0.0032870108,1.0,1.0,0.0,0.0,0.0007653001,0.0007653001230210066,1.1545580510748776,1.1545580435265768,0.93879014,0.0007653001,4
2024-05-22,0.0055742078,0.002596122,1.0,1.0,0.0,0.0,0.0055742078,0.005574207752943039,1.1609938190197215,1.1609937899240252,0.9440232,0.0055742078,4
2024-05-23,-0.0032820853,-0.0023742858,-1.0,-1.0,-2.0,0.0024262640687119285,-0.0032820853,-0.005708349362615875,1.1543664606929194,1.1543664317633113,0.9409248,-0.0032820853,5
2024-05-24,0.0044224327,-0.005619268,-1.0,-1.0,0.0,0.0,-0.0044224327,-0.004422432743012905,1.1492613601853279,1.1492613238580462,0.945086,0.0044224327,5
2024-05-27,-0.0043051676,-0.007921215,-1.0,-1.0,0.0,0.0,0.0043051676,0.004305167589336634,1.154209073174388,1.154209086461198,0.9410172,-0.0043051676,5
2024-05-28,-0.009317358,-0.009656083,-1.0,-1.0,0.0,0.0,0.009317358,0.009317358024418354,1.1649632985666474,1.164963265754794,0.9322494,-0.009317358,5
2024-05-29,0.001332066,-0.008104764,-1.0,-1.0,0.0,0.0,-0.001332066,-0.0013320660218596458,1.1634115154939155,1.1634114577717674,0.93349123,0.001332066,5
2024-05-30,-0.0057558496,-0.0077700005,-1.0,-1.0,0.0,0.0,0.0057558496,0.005755849648267031,1.1701079973910442,1.1701078792017727,0.9281182,-0.0057558496,5
2024-05-31,0.02215809,-0.008199206,-1.0,-1.0,0.0,0.0,-0.02215809,-0.02215809002518654,1.1441806434046546,1.1441805234752398,0.9486836,0.02215809,5
2024-06-03,-0.047744367,-0.0075803935,-1.0,-1.0,0.0,0.0,0.047744367,0.04774436727166176,1.1988088541053281,1.198808698613124,0.9033893,-0.047744367,5
