,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,0.8529281422232404,2.8678863820513985,0.5396825396825397,0.03835445468509985,-0.04963531273382622,1,0.0010509999999999999
1,1,2025-05-26,2025-08-21,63,0.2250049454469225,0.8692602497838005,0.49206349206349204,0.04195468509984639,-0.08476304015714176,1,0.0010509999999999999
2,2,2025-07-08,2025-10-07,63,-0.12958052370583106,-1.1370784365958468,0.47619047619047616,0.09802227342549924,-0.07831452828961369,1,0.0010509999999999999
3,3,2025-08-21,2025-11-21,63,0.5043445040262176,2.01814714170919,0.5396825396825397,-0.03182603686635945,-0.05410357689362362,1,0.0010509999999999999
4,4,2025-10-07,2026-01-06,63,0.29463551884375794,1.1432157807596564,0.5555555555555556,-0.038258448540706605,-0.054103576893623495,1,0.0010509999999999999
5,5,2025-11-21,2026-02-20,63,-0.26740300469808775,-2.513088473880091,0.42857142857142855,0.20833333333333334,-0.09310098174699878,2,0.0034772640687119284
6,6,2026-01-06,2026-04-10,63,0.026062949003843094,-0.09600764638806723,0.4603174603174603,0.1944124423963134,-0.06767111784193741,3,0.0054035281374238565
7,7,2026-02-20,2026-05-27,63,0.6687863702855927,1.9954056620132443,0.5079365079365079,0.06156467892003092,-0.067671117841938,8,0.0162848484809835
8,8,2026-04-10,2026-07-13,63,0.7342622607109623,2.410336452774243,0.5396825396825397,0.048101387410809014,-0.05770818061996426,7,0.01410858441227157
