,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,1.042801074548842,3.22745758930897,0.5396825396825397,0.1620583717357911,-0.050375778661920834,9,0.01846111254969543
1,1,2025-05-26,2025-08-21,63,0.47616539346361475,1.7419847901694718,0.5555555555555556,0.25360023041474655,-0.06830493604236877,10,0.020637376618407356
2,2,2025-07-08,2025-10-07,63,0.2874829758918678,1.1779849699067684,0.49206349206349204,0.12932027649769587,-0.0683049360423685,9,0.018461112549695426
3,3,2025-08-21,2025-11-21,63,0.6687008276497903,2.695881031422285,0.5079365079365079,0.09370199692780339,-0.05584168955642943,5,0.009756056274847713
4,4,2025-10-07,2026-01-06,63,1.003170267317261,4.038402020594641,0.5079365079365079,0.18975614439324118,-0.04536698200569782,3,0.0054035281374238565
5,5,2025-11-21,2026-02-20,63,1.01061892566887,3.710159047445182,0.4444444444444444,0.011040706605222736,-0.03507924129472005,7,0.014108584412271571
6,6,2026-01-06,2026-04-10,63,0.12951915280607018,0.34485710950718834,0.5555555555555556,0.08587749615975424,-0.11742837665560447,12,0.025239904755831214
7,7,2026-02-20,2026-05-27,63,-0.3980689361761143,-1.6032497438419981,0.6031746031746031,0.06545297443076972,-0.18825158888651544,11,0.02281364068711928
8,8,2026-04-10,2026-07-13,63,-0.20979041730628312,-0.971364022754699,0.5714285714285714,0.07460035532574572,-0.11784015542142928,6,0.011932320343559642
