,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,0.03832560643038696,-0.02252992456456782,0.4603174603174603,-0.04833909370199693,-0.09637071269507666,6,0.011932320343559642
1,1,2025-05-26,2025-08-21,63,-0.10867438811809682,-0.6700012100953071,0.4444444444444444,0.053571428571428575,-0.1264941328157727,5,0.009756056274847713
2,2,2025-07-08,2025-10-07,63,-0.5057499151485291,-3.3432127847110142,0.49206349206349204,0.1429531490015361,-0.17163864072252893,4,0.007829792206135784
3,3,2025-08-21,2025-11-21,63,-0.0351533021349234,-0.5313472957409292,0.5079365079365079,0.23900729646697388,-0.07849413427178696,7,0.01410858441227157
4,4,2025-10-07,2026-01-06,63,0.3374231392200504,1.6666385314618366,0.5238095238095238,0.3021793394777266,-0.03485064053630585,5,0.010006056274847713
5,5,2025-11-21,2026-02-20,63,0.20562225556959612,0.7660749504124932,0.5079365079365079,0.06528496166178717,-0.06231733735906377,3,0.0054035281374238565
6,6,2026-01-06,2026-04-10,63,0.07427727859117539,0.15497195828696883,0.5396825396825397,0.19947916043055627,-0.10252752457001782,7,0.014358584412271572
7,7,2026-02-20,2026-05-27,63,-0.24537084974031065,-1.274750287072064,0.4603174603174603,-0.0701813337864212,-0.11609537962510272,8,0.016534848480983497
8,8,2026-04-10,2026-07-13,63,0.10448765978767405,0.2706524322813415,0.38095238095238093,-0.062406989654742236,-0.08698788206495543,8,0.0162848484809835
