date,actual,predicted,rolling_vol,desired_pos,position,delta,cost,gross_ret,net_ret,capital,strategy_equity,buyhold_equity,buyhold_ret,n_trades
2024-05-03,-0.010145411,0.002754703,0.1455160650590732,0.06504634388354226,0.06504634388354226,0.06504634388354226,0.0001253623584520368,-0.0,-0.0001253623584520368,0.9998746376415479,0.9998746376415479,0.9898546,-0.010145411,1
2024-05-06,-0.012797169,0.002373667,0.1478029282238525,0.05432799957524112,0.05432799957524112,-0.01071834430830114,4.1787893727637075e-05,-0.000832409,-0.0008741969095843203,0.9990005503233499,0.9990005503233499,0.9771872,-0.012797169,2
2024-05-07,0.012110086,0.0026835115,0.14962315492110534,0.05993435615547469,0.05993435615547469,0.005606356580233569,2.6673056005173762e-05,0.00065791677,0.0006312437115175189,0.9996311631385439,0.9996311631385439,0.98902106,0.012110086,2
2024-05-08,-0.017368384,0.0028895962,0.15667647238777405,0.05885719844196634,0.05885719844196634,-0.0010771577135083518,1.0924259155964997e-05,-0.0010409629,-0.0010518871331140162,0.9985796639801787,0.9985796639801787,0.97184336,-0.017368384,2
2024-05-09,0.00949496,0.0031333112,0.16565956812234384,0.057087428612961094,0.057087428612961094,-0.0017697698290052438,1.439212930813357e-05,0.00055884675,0.0005444546172632285,0.999123345288938,0.999123345288938,0.98107105,0.00949496,2
2024-05-10,-0.0033629325,0.004070775,0.15607152891034007,0.08356025293794948,0.08356025293794948,0.02647282432498839,6.869250560656286e-05,-0.00019198116,-0.00026067366766754636,0.9988629001420692,0.9988629001420692,0.97777176,-0.0033629325,3
2024-05-13,0.012310739,0.0036652202,0.14965222083040286,0.081828341030949,0.081828341030949,-0.0017319119070004774,1.4218517531926882e-05,0.0010286884,0.0010144698741386578,0.999876216462658,0.999876216462658,0.98980886,0.012310739,3
2024-05-14,-0.002679443,0.0038064444,0.15126222974316883,0.08318183432941786,0.08318183432941786,0.001353493298468858,1.2053429427114671e-05,-0.00021925438,-0.00023130780556101854,0.9996449372891953,0.9996449372891953,0.9871567,-0.002679443,3
2024-05-15,0.006387163,0.0038034394,0.14954590701872517,0.08503494741169514,0.08503494741169514,0.0018531130822772718,1.4306027915860407e-05,0.00053129595,0.0005169899267996001,1.0001617436521502,1.0001617436521502,0.9934618,0.006387163,3
2024-05-16,0.007235145,0.0041672233,0.15201513437027186,0.09016606706779214,0.09016606706779214,0.005131119656097,2.5343021090822283e-05,0.0006152402,0.0005898971700186562,1.0007517362342915,1.0007517362342915,1.0006497,0.007235145,3
2024-05-17,0.00029596916,0.0038534428,0.15463909407517953,0.08057129290059172,0.08057129290059172,-0.00959477416720042,3.8990244375801046e-05,2.6686375e-05,-1.2303869026273821e-05,1.000739423116001,1.000739423116001,1.0009459,0.00029596916,3
2024-05-21,0.016933125,0.0048944587,0.15469988706553117,0.10225738401728754,0.10225738401728754,0.021686091116695824,6.046484879856645e-05,0.0013643238,0.0013038589274167484,1.0020442461468486,1.0020442461468486,1.017895,0.016933125,4
2024-05-22,0.017240096,0.00642631,0.16546148823792475,0.1173647923786678,0.1173647923786678,0.015107408361380262,4.821932301128583e-05,0.0017629272,0.0017147078375870518,1.0037624592693255,1.0037624592693255,1.0354435,0.017240096,5
