date,actual,predicted,desired_pos,position,delta,cost,gross_ret,net_ret,capital,strategy_equity,buyhold_equity,buyhold_ret,n_trades
2024-04-01,-0.008448189,-0.00063687924,-1.0,-1.0,-1.0,0.0013009999999999999,-0.0,-0.0013009999999999999,0.998699,0.998699,0.9915518,-0.008448189,1
2024-04-02,0.016217854,0.00028788892,1.0,1.0,2.0,0.0019262640687119283,-0.016217854,-0.018144117942680053,0.9805784875547634,0.9805784875547634,1.0076326,0.016217854,2
2024-04-03,0.014087268,0.0014276181,1.0,1.0,0.0,0.0,0.014087268,0.014087268151342869,0.9943922098803041,0.9943921596523856,1.0218275,0.014087268,2
2024-04-04,-0.0060257465,0.0021970535,1.0,1.0,0.0,0.0,-0.0060257465,-0.006025746464729309,0.9884002693546621,0.9884002046118057,1.0156702,-0.0060257465,2
2024-04-05,-0.001685169,0.0026446283,1.0,1.0,0.0,0.0,-0.001685169,-0.0016851689433678985,0.9867346740368694,0.9867345832833754,1.0139586,-0.001685169,2
2024-04-08,-0.0065663797,0.0025376847,1.0,1.0,0.0,0.0,-0.0065663797,-0.006566379684954882,0.9802553742472055,0.980255309361261,1.0073005,-0.0065663797,2
2024-04-09,0.009607683,0.0025387006,1.0,1.0,0.0,0.0,0.009607683,0.009607682935893536,0.9896733470369048,0.9896732915698303,1.0169783,0.009607683,2
2024-04-10,0.0041947267,0.0025887492,1.0,1.0,0.0,0.0,0.0041947267,0.004194726701825857,0.9938247659297097,0.9938247005520622,1.0212442,0.0041947267,2
2024-04-12,-0.0151589895,0.0026736993,1.0,1.0,0.0,0.0,-0.0151589895,-0.01515898946672678,0.9787593654830659,0.9787593223846206,1.0057632,-0.0151589895,2
2024-04-15,-0.017507514,0.002860562,1.0,1.0,0.0,0.0,-0.017507514,-0.017507513985037804,0.9616237422577796,0.9616236798599858,0.98815477,-0.017507514,2
2024-04-16,-0.002792537,0.0026393246,1.0,1.0,0.0,0.0,-0.002792537,-0.0027925369795411825,0.9589383721732245,0.9589383101735742,0.9853953,-0.002792537,2
2024-04-18,-0.009313107,0.002621512,1.0,1.0,0.0,0.0,-0.009313107,-0.009313106536865234,0.9500076769508872,0.9500076155286462,0.9762182,-0.009313107,2
2024-04-19,0.009986109,0.0026288307,1.0,1.0,0.0,0.0,0.009986109,0.009986109100282192,0.9594946076905493,0.9594944952234142,0.9859669,0.009986109,2
