,fold,test_start,test_end,n_days,ann_return,sharpe,dir_accuracy,ic,max_drawdown,n_trades,total_cost
0,0,2025-04-07,2025-07-08,63,0.16838195876087036,0.5732865206106439,0.4444444444444444,-0.10099846390168972,-0.06746257090320276,4,0.007579792206135785
1,1,2025-05-26,2025-08-21,63,0.46412992639270145,1.556226002083027,0.49206349206349204,0.01785714285714286,-0.05966098976370166,5,0.009756056274847713
2,2,2025-07-08,2025-10-07,63,0.9726102817663314,2.8450458510566397,0.6349206349206349,0.2026209677419355,-0.050386599609360566,5,0.009756056274847713
3,3,2025-08-21,2025-11-21,63,0.35086432366539766,1.546582945476266,0.6190476190476191,0.06096390168970815,-0.06474446953908088,3,0.0054035281374238565
4,4,2025-10-07,2026-01-06,63,0.09483296202635505,0.2418602338794757,0.4444444444444444,-9.600614439324118e-05,-0.06474446953908108,2,0.0034772640687119284
5,5,2025-11-21,2026-02-20,63,0.011798439597792587,-0.18020365520075143,0.42857142857142855,0.0935099846390169,-0.13118465764927753,4,0.007829792206135784
6,6,2026-01-06,2026-04-10,63,0.5347300464325837,1.3260054640602992,0.5079365079365079,0.12456797235023041,-0.13118465764927795,3,0.005653528137423857
7,7,2026-02-20,2026-05-27,63,0.7194678269223636,1.731424904386366,0.49206349206349204,0.03357855197236773,-0.10431853020759635,4,0.007579792206135786
8,8,2026-04-10,2026-07-13,63,0.5054631427809835,1.5838521431497499,0.5396825396825397,0.07944889836815262,-0.07329562753561565,6,0.011932320343559642
