Date,Close,High,Low,Open,Volume,Ticker
2020-01-01,1831.1097412109375,1844.8792234947725,1819.620873256601,1831.4475641691322,1354908,TCS.NS
2020-01-02,1822.704345703125,1841.5426177806585,1815.5661335653608,1841.5426177806585,2380752,TCS.NS
2020-01-03,1859.029296875,1877.9098495184417,1828.0687873854736,1828.0687873854736,4655761,TCS.NS
2020-01-06,1858.85986328125,1880.4013332376232,1848.2580397603845,1862.7035785805083,3023209,TCS.NS
2020-01-07,1863.422119140625,1870.8558748234013,1844.7950380175168,1858.902550778835,2429317,TCS.NS
2020-01-08,1905.1533203125,1909.1659478577762,1860.2119330536327,1862.7039447019456,5197454,TCS.NS
2020-01-09,1870.6024169921875,1902.3654055725954,1866.9276127240882,1899.6622032186847,3734173,TCS.NS
2020-01-10,1869.926513671875,1887.2018880957914,1865.238034429502,1882.1333064804937,1915807,TCS.NS
2020-01-13,1850.3282470703125,1874.4883650709278,1845.555208435388,1873.5592487484832,2843893,TCS.NS
2020-01-14,1864.3084716796875,1883.6536794293395,1854.2558686014722,1854.2558686014722,2948452,TCS.NS
2020-01-15,1881.203857421875,1884.6674704556833,1853.58013072572,1869.4617266330915,2620681,TCS.NS
2020-01-16,1891.2567138671875,1899.8732609969875,1871.1512997369175,1881.2461831080445,3117214,TCS.NS
2020-01-17,1874.6151123046875,1903.71717901775,1869.4619715044962,1892.904162968233,3281059,TCS.NS
2020-01-20,1833.43212890625,1894.1282488709558,1821.478604347609,1854.1709031349067,5817599,TCS.NS
2020-01-21,1834.02392578125,1847.1177606585038,1823.0419997551662,1833.0946033902958,1902980,TCS.NS
2020-01-22,1864.3084716796875,1866.9273210064937,1836.2623649381242,1842.4291796901189,1773686,TCS.NS
2020-01-23,1855.037353515625,1877.728465937259,1848.8989107794982,1870.99738731332,2069866,TCS.NS
2020-01-24,1848.6451416015625,1855.0376311633627,1837.2996870473519,1855.0376311633627,1319430,TCS.NS
2020-01-27,1836.664794921875,1857.1544564897952,1833.0663966835814,1853.9793992207128,1549101,TCS.NS
2020-01-28,1848.94140625,1852.3705089291777,1822.0592587292501,1840.6862585861477,1743024,TCS.NS
2020-01-29,1824.2611083984375,1851.6511469003092,1820.3662885391698,1850.0001583525982,2306761,TCS.NS
2020-01-30,1810.0789794921875,1833.0663103539557,1799.1990344120811,1828.8329008612213,2098567,TCS.NS
2020-01-31,1760.2940673828125,1815.582437480852,1753.9863284914206,1811.3911966562785,3287223,TCS.NS
2020-02-03,1780.148681640625,1858.212710903856,1772.2744986867224,1822.0594353819856,4728073,TCS.NS
2020-02-04,1784.5936279296875,1809.1050255765638,1766.6863899014625,1802.5856168247205,3509339,TCS.NS
2020-02-05,1817.4449462890625,1826.0386842874132,1781.6726385235697,1790.7320928761392,2439322,TCS.NS
2020-02-06,1802.03564453125,1840.8558886361448,1791.1556985873144,1816.1328165775417,2640065,TCS.NS
2020-02-07,1808.978515625,1821.213029502215,1794.119204795534,1811.0528452372096,2083442,TCS.NS
2020-02-10,1830.484130859375,1834.7599163533625,1794.1191798582258,1812.661433200342,2383032,TCS.NS
2020-02-11,1823.24462890625,1841.3637446789296,1818.3340395012442,1831.3728574204627,1335820,TCS.NS
2020-02-12,1837.934814453125,1850.0000320534737,1820.3661642631434,1821.2975970774796,1620407,TCS.NS
2020-02-13,1855.884033203125,1860.1598174116114,1838.1460917617699,1839.7970798436254,1645948,TCS.NS
2020-02-14,1849.32275390625,1872.8605544771058,1838.1465930243203,1852.5401867974265,1500115,TCS.NS
2020-02-17,1865.451904296875,1877.0937804725618,1854.4026641118787,1860.1177669617614,1774724,TCS.NS
2020-02-18,1876.0360107421875,1880.4810921170704,1850.8895917347534,1862.6583911673044,2486223,TCS.NS
2020-02-19,1859.60986328125,1888.1006263720994,1854.6566915103515,1876.035409365013,1760463,TCS.NS
2020-02-20,1826.1236572265625,1874.8924131503295,1821.4245310978756,1866.5103445928028,2317278,TCS.NS
2020-02-24,1791.0286865234375,1844.877532741083,1783.7047638719052,1825.4462239715879,3092877,TCS.NS
2020-02-25,1825.5731201171875,1842.9300992964745,1787.345514510977,1791.1555831113083,2674567,TCS.NS
2020-02-26,1798.0137939453125,1832.1349096871127,1788.9965075421057,1823.7528414283952,2686842,TCS.NS
2020-02-27,1782.6888427734375,1794.9233555887888,1766.347839823601,1794.9233555887888,2349001,TCS.NS
2020-02-28,1693.4910888671875,1752.2084671810203,1684.8972455618411,1750.9384441316017,4298076,TCS.NS
2020-03-02,1694.4644775390625,1739.0421955677132,1681.256157607159,1722.9976153806272,2667076,TCS.NS
2020-03-03,1724.0140380859375,1744.1651132606537,1703.524372757493,1710.2978295080197,2757585,TCS.NS
2020-03-04,1763.807861328125,1773.3330336135693,1714.5310113799862,1740.7781527887664,3237002,TCS.NS
2020-03-05,1799.2418212890625,1818.4614634392226,1764.527855510453,1765.924798278721,3937056,TCS.NS
2020-03-06,1791.9599609375,1798.0560295988737,1753.9863997344999,1776.3387203960235,2595027,TCS.NS
2020-03-09,1669.953125,1761.013706796278,1638.329574808366,1756.865047921116,4940975,TCS.NS
2020-03-11,1654.162353515625,1682.6109474688976,1625.6292153997167,1636.6360798789856,6796449,TCS.NS
2020-03-12,1498.5,1615.807823280451,1488.7631577604227,1612.0824021004496,8728786,TCS.NS
2020-03-13,1529.3616943359375,1540.961196063312,1275.1454310842842,1429.1145277232897,8029720,TCS.NS
2020-03-16,1436.311279296875,1559.799820917011,1418.911923898886,1485.9268208491542,7844271,TCS.NS
2020-03-17,1403.798583984375,1465.6063624107076,1374.291740570968,1464.7596805144565,5713248,TCS.NS
2020-03-18,1400.750244140625,1450.8314880455061,1378.1861558587882,1419.715935148679,7258778,TCS.NS
2020-03-19,1395.5906982421875,1437.4665012391083,1319.1737371054442,1330.218337385215,5135111,TCS.NS
2020-03-20,1532.988037109375,1594.0108037441826,1387.616681483031,1390.1752863044503,8547498,TCS.NS
