Date,Close,High,Low,Open,Volume,Ticker
2020-01-01,619.7403564453125,622.3897387047475,616.123777690043,618.1844026324181,2112415,INFY.NS
2020-01-02,617.9320068359375,623.0624955971197,614.7359621321849,621.4644989125743,5658200,INFY.NS
2020-01-03,627.4360961914062,629.1182304975495,617.2592041731061,617.2592041731061,7882938,INFY.NS
2020-01-06,621.4224243164062,633.9963880928626,619.4459371079719,627.5201609681819,6519403,INFY.NS
2020-01-07,612.2128295898438,624.5764762444932,609.857800384513,620.7075876951653,7899363,INFY.NS
2020-01-08,604.054443359375,613.1379584021026,595.7278579583198,609.731646677913,8639443,INFY.NS
2020-01-09,611.9183349609375,615.2405601459508,600.7741963116773,606.9981131477696,13521186,INFY.NS
2020-01-10,620.833740234375,624.8288092157168,614.3995559726637,622.7681844215654,9341405,INFY.NS
2020-01-13,650.607421875,653.9296470691644,635.0056379899925,639.2109733409196,36952038,INFY.NS
2020-01-14,652.3737182617188,653.4670952274895,645.2666909822158,647.579625512934,11414418,INFY.NS
2020-01-15,645.56103515625,650.8597475603698,641.0193036675736,650.8597475603698,6047430,INFY.NS
2020-01-16,645.0985717773438,649.7244415880026,639.4213679188077,648.2105308259938,5740586,INFY.NS
2020-01-17,645.8134155273438,650.0608458665614,641.1034598393667,648.2104877981894,3762957,INFY.NS
2020-01-20,646.318115234375,651.3224754584385,641.6922455261039,648.9674461755833,3887680,INFY.NS
2020-01-21,641.313720703125,648.042258100666,639.8418531474128,646.3180806594794,4448374,INFY.NS
2020-01-22,647.7899169921875,654.3502303716543,644.2574247618087,646.3180495074183,9733935,INFY.NS
2020-01-23,659.6909790039062,660.6582267315861,653.2568462980249,653.5932423472493,12528017,INFY.NS
2020-01-24,658.34521484375,661.4992161924106,650.6494310191553,652.4577456595837,7540490,INFY.NS
2020-01-27,654.4342651367188,660.0694247597655,651.3223580525623,655.2332891183237,3741610,INFY.NS
2020-01-28,654.3502197265625,657.5462645174204,649.3038170037356,656.873421087976,5121009,INFY.NS
2020-01-29,664.1907348632812,666.7980224796606,659.6069086547881,661.5833959122372,6832757,INFY.NS
