Date,Close,High,Low,Open,Volume,Ticker
2020-01-01,672.2161865234375,680.0088516309808,670.3905321258029,675.9566705310696,14004468,RELIANCE.NS
2020-01-02,683.6602172851562,686.1761470483035,673.2848606187108,673.2848606187108,17710316,RELIANCE.NS
2020-01-03,684.484130859375,686.487957480382,678.1831882354902,682.6361230710287,20984698,RELIANCE.NS
2020-01-06,668.609375,680.3651059474896,667.0508300218751,676.8473220199032,24519177,RELIANCE.NS
2020-01-07,678.8956298828125,683.304036115152,673.9528263419015,676.4019343098523,16683622,RELIANCE.NS
2020-01-08,673.7969360351562,683.2816698165456,672.3942695805264,674.6207365379029,16047902,RELIANCE.NS
2020-01-09,689.3154907226562,690.206053788195,681.8568169732863,685.1297254143482,14982742,RELIANCE.NS
2020-01-10,689.15966796875,693.7461870259668,685.5972965193916,691.0521443605163,12478359,RELIANCE.NS
2020-01-13,687.4007568359375,694.0801585291999,685.0407051379933,688.0019166618636,18282382,RELIANCE.NS
2020-01-14,681.0330200195312,690.2060574437152,677.6710552541097,685.7531231921615,15816535,RELIANCE.NS
2020-01-15,678.5615844726562,685.7085608303954,676.0679485502039,683.9051409780271,15817859,RELIANCE.NS
2020-01-16,684.8179321289062,687.2448055274269,680.4095262908653,680.8548672498658,12847975,RELIANCE.NS
2020-01-17,704.01025390625,705.7691458267952,691.6310696018056,691.764654072348,29463471,RELIANCE.NS
2020-01-20,682.3467407226562,716.4785568422917,679.69722598457,716.4785568422917,32545850,RELIANCE.NS
2020-01-21,683.0369262695312,688.3581898620575,677.7378970312928,680.6768744071713,18922720,RELIANCE.NS
2020-01-22,682.7919311523438,688.7588822425179,681.7900179448524,687.534328261155,10322817,RELIANCE.NS
2020-01-23,679.8975830078125,686.621513138243,677.1590121473655,684.1946393801801,11247739,RELIANCE.NS
2020-01-24,677.5374755859375,684.1278207028573,676.201571520967,679.9642896946181,14628445,RELIANCE.NS
2020-01-27,670.8580932617188,678.8288715307318,670.1678770715025,674.576343167049,13387750,RELIANCE.NS
2020-01-28,655.3617553710938,672.3942783497732,651.7326219117568,671.7708247894806,24532236,RELIANCE.NS
2020-01-29,658.9686889648438,665.4476838598071,651.9330029814765,656.385937187332,24746565,RELIANCE.NS
2020-01-30,642.8935546875,658.9018717010598,641.2237192109507,658.5901746274501,22402689,RELIANCE.NS
