Date,Close,High,Low,Open,Volume,Ticker
2020-01-01,168.79664611816406,169.15110291258225,168.0877100612246,169.15110291258225,4370931,ITC.NS
2020-01-02,170.03726196289062,170.81709609436126,168.79664075375123,168.86752761676144,8726602,ITC.NS
2020-01-03,169.0802001953125,170.85252893744607,168.7257322000757,170.85252893744607,9642051,ITC.NS
2020-01-06,166.6698455810547,168.938427433394,166.59894748327164,168.37127635328352,7930726,ITC.NS
2020-01-07,166.84706115722656,168.6548333202311,166.31536478387824,167.3433141014318,8740894,ITC.NS
2020-01-08,166.0318145751953,167.16610554876365,165.35832193729263,165.89002960775574,7314466,ITC.NS
2020-01-09,167.16610717773438,167.73324705301923,166.63439950208996,167.0243109748613,9816703,ITC.NS
2020-01-10,168.72572326660156,169.25741961427994,167.8750023698862,168.4421533790464,10357864,ITC.NS
2020-01-13,169.61192321777344,170.49808772805977,168.90298711592345,169.0802267584121,12715178,ITC.NS
2020-01-14,172.44761657714844,172.8375392323802,168.93841378651592,170.32083109217734,12299570,ITC.NS
2020-01-15,171.84503173828125,172.2703865844812,170.92341272043922,171.9513732583438,5687654,ITC.NS
2020-01-16,170.67527770996094,172.90841581736342,170.21447945815152,171.9159099918512,9730522,ITC.NS
2020-01-17,170.108154296875,171.63235660857052,169.71824286137505,170.67529411794737,7677106,ITC.NS
2020-01-20,171.49057006835938,172.44762131608647,170.17903958466198,170.17903958466198,8329721,ITC.NS
2020-01-21,169.04476928710938,171.17155494795975,168.72574469755102,171.17155494795975,9939680,ITC.NS
2020-01-22,168.7611846923828,169.8600321664133,168.0877033291002,169.8600321664133,7949731,ITC.NS
2020-01-23,168.65487670898438,169.257471329695,167.94595177348953,168.79667293013668,6356150,ITC.NS
2020-01-24,168.8320770263672,169.5055583666629,168.0167994979612,168.30038064013107,7063834,ITC.NS
2020-01-27,166.31536865234375,168.3003804753357,166.10268560443726,168.01679933344346,7100949,ITC.NS
2020-01-28,163.5859832763672,167.23698248173855,163.40875488610786,166.42171615887412,15144538,ITC.NS
2020-01-29,167.76869201660156,168.47762810122433,163.86957725333227,164.11770375954504,21258057,ITC.NS
2020-01-30,165.9254608154297,168.0168029736344,165.18108136568026,167.981359542899,10794458,ITC.NS
2020-01-31,166.70530700683594,169.00933253973412,165.92548401730602,167.13066193729247,19166671,ITC.NS
2020-02-03,147.17420959472656,153.767283004754,145.33099395093242,152.42030908501926,82836335,ITC.NS
2020-02-04,152.88111877441406,154.26352489169392,148.2730571919617,149.44279149414893,37145337,ITC.NS
2020-02-05,153.44827270507812,154.19265221148524,149.93905824174507,153.34193117072684,22072147,ITC.NS
2020-02-06,151.39234924316406,155.89405775015317,150.15171693389738,154.54709515784933,28443398,ITC.NS
2020-02-07,151.2860107421875,152.916554490581,150.82520123697296,151.56958063737326,17793265,ITC.NS
2020-02-10,149.26553344726562,151.74679774736072,148.91106551381654,151.71134309018183,9987781,ITC.NS
2020-02-11,150.71885681152344,153.80271587286725,150.1517170320878,153.48369132139723,30951617,ITC.NS
2020-02-12,151.03787231445312,152.27850455020598,150.15170803663673,151.2859987616037,10310789,ITC.NS
2020-02-13,150.22262573242188,151.3214732574321,149.72638397027868,151.03790332647839,9505645,ITC.NS
2020-02-14,147.2451171875,150.93155994694317,146.60707923363583,150.47075038924348,14260540,ITC.NS
2020-02-17,145.18923950195312,147.9186201109765,144.622088330356,147.4578217202353,16161290,ITC.NS
2020-02-18,144.51573181152344,145.04743949045167,142.14080829248383,145.01198482248847,21741128,ITC.NS
2020-02-19,146.5362091064453,146.85523376130047,144.51575332785686,145.50825949755696,9403278,ITC.NS
2020-02-20,147.06787109375,147.84770521113435,145.6500102845938,146.74885774786407,16193373,ITC.NS
2020-02-24,143.91311645507812,147.06786246830336,143.06240675990864,146.74884914112738,17233132,ITC.NS
2020-02-25,143.06240844726562,145.6145600309762,142.8497254039396,144.48026918998812,15903285,ITC.NS
2020-02-26,140.79383850097656,143.1687619025744,139.16329457901617,142.24714279404154,18557438,ITC.NS
2020-02-27,140.04942321777344,141.18371386332802,138.87968914912142,140.65201758067244,17936226,ITC.NS
2020-02-28,140.04942321777344,141.7154101459836,136.1502984215515,138.241651363125,33885063,ITC.NS
2020-03-02,138.45433044433594,144.23212548044174,137.28459631393724,141.4318477588589,19274852,ITC.NS
2020-03-03,137.42640686035156,139.97855861470816,136.5047990010675,139.6595452624392,18638624,ITC.NS
2020-03-04,132.92471313476562,138.63161180634808,132.25122045315138,138.20624564237013,28729502,ITC.NS
2020-03-05,133.31460571289062,135.54773282070403,132.2512016878858,132.96013770455568,20797182,ITC.NS
2020-03-06,128.8483123779297,131.04600700516488,127.43045176187277,131.04600700516488,27795285,ITC.NS
2020-03-09,125.62271118164062,126.89878717870586,123.70859718604277,126.89878717870586,22633662,ITC.NS
2020-03-11,124.52385711669922,125.3036800483416,122.18437708772043,123.35412271923568,29032759,ITC.NS
2020-03-12,110.4515609741211,119.91578838661823,106.72966369140778,119.8094580934416,54043896,ITC.NS
2020-03-13,115.024169921875,116.26480237010445,95.42221094200336,106.33975401832006,63962722,ITC.NS
2020-03-16,104.39019775390625,112.08209653755651,102.97232566592245,112.01120967358813,34535653,ITC.NS
2020-03-17,105.73715209960938,110.45155507247983,103.53946851251781,104.92188582451023,49492914,ITC.NS
2020-03-18,106.83599853515625,109.63627656274977,104.4610753558129,107.82850441512365,52178352,ITC.NS
2020-03-19,114.74059295654297,115.94577066508508,102.61786160787219,106.83600043884542,93204936,ITC.NS
2020-03-20,124.41753387451172,125.1264700442561,117.04464713900485,117.04464713900485,64384067,ITC.NS
2020-03-23,109.38814544677734,114.84691632070037,105.77259007103618,112.01119498470526,53330913,ITC.NS
2020-03-24,106.12705993652344,116.05210725735742,104.49651620737106,115.52041090164579,54576761,ITC.NS
2020-03-25,104.46107482910156,107.75760578005708,98.54149424203672,107.04868103654799,64913270,ITC.NS
2020-03-26,110.87690734863281,113.00370402798283,101.55445437507449,106.33974409509949,60694283,ITC.NS
2020-03-27,115.6976318359375,117.68264341927397,109.88439325678007,114.84691098107194,33893412,ITC.NS
2020-03-30,112.86192321777344,116.90283368645207,110.6287849374877,110.6287849374877,29203338,ITC.NS
2020-03-31,121.72355651855469,123.24775867032807,114.52790058086312,116.26478576024893,44272500,ITC.NS
2020-04-01,117.96623229980469,122.46795251332514,116.65471299752843,121.72357304963825,18840671,ITC.NS
2020-04-03,126.11892700195312,129.55724249275988,118.39156396118878,119.02960177150293,65288649,ITC.NS
2020-04-07,128.70655822753906,131.64862167558485,123.10600127568155,131.64862167558485,37509626,ITC.NS
2020-04-08,126.650634765625,130.44341854627467,125.2327740848508,128.21028039107162,39007671,ITC.NS
2020-04-09,131.32960510253906,132.03852994588124,127.6077075472981,130.44344062282244,44268652,ITC.NS
2020-04-13,128.7419891357422,132.32210146105575,128.3520776918448,130.797899116534,18427550,ITC.NS
2020-04-15,134.2362060546875,137.35550862625428,129.5218143857226,130.47886559735142,50983406,ITC.NS
2020-04-16,132.10943603515625,135.54775262690416,131.4713980205438,134.44891624477034,28122965,ITC.NS
2020-04-17,133.35006713867188,135.68953608809468,132.53478948607733,135.01605464520978,27694463,ITC.NS
2020-04-20,128.10394287109375,134.66156136258832,127.25323317651578,134.66156136258832,37141676,ITC.NS
2020-04-21,127.32413482666016,130.65612083671286,124.80742641119386,126.18984386805636,24232310,ITC.NS
2020-04-22,129.20278930664062,130.1243970859263,124.7719675526996,126.89876424140134,26132520,ITC.NS
2020-04-23,127.99758911132812,130.443410143003,127.35955128438016,129.69903080588887,34237726,ITC.NS
2020-04-24,127.6431655883789,129.59272300165796,127.11145789925537,128.31664701586584,18744844,ITC.NS
2020-04-27,127.50132751464844,129.23820112891093,127.11140496033406,127.78489734137935,13589672,ITC.NS
2020-04-28,127.21778869628906,128.17485122185602,126.22528273912368,127.60770014602528,18488267,ITC.NS
2020-04-29,129.13189697265625,129.66360459407437,127.35956819206447,127.96216267363786,22287597,ITC.NS
2020-04-30,129.06101989746094,131.08147530988154,127.92672894252216,131.08147530988154,31326446,ITC.NS
2020-05-04,123.38957977294922,128.84835213107712,120.97921261177518,128.84835213107712,31461042,ITC.NS
2020-05-05,123.28321838378906,125.79992668483521,121.93625565509613,124.06304127599046,18389548,ITC.NS
2020-05-06,116.19389343261719,121.5108795140877,113.78352685837923,121.5108795140877,68112675,ITC.NS
2020-05-07,114.13801574707031,117.57633224532955,113.78354769657867,116.26481281596794,25183509,ITC.NS
2020-05-08,112.18840789794922,116.37110247097154,111.37314177724542,116.22931754711212,26281664,ITC.NS
2020-05-11,112.33021545410156,115.91032763055442,112.01120211965512,113.42906287796835,18792383,ITC.NS
2020-05-12,117.00914764404297,117.61174203408481,111.65671868520127,112.33019992463096,22211224,ITC.NS
2020-05-13,117.25728607177734,123.0705250821021,116.61924819181732,122.92874013478323,20785966,ITC.NS
2020-05-14,116.12297821044922,119.27772371876463,114.81145921476416,116.61923107023244,15525762,ITC.NS
2020-05-15,116.72557067871094,117.32816503210077,114.24431765412376,114.98868569766607,15526021,ITC.NS
2020-05-18,116.79647827148438,118.60425024485744,115.66218755143576,117.68264254545834,21602419,ITC.NS
