Date,Close,High,Low,Open,Volume,Ticker
2020-01-01,1732.3114013671875,1735.3080710919555,1715.7177372373476,1726.4521547800214,543035,HINDUNILVR.NS
2020-01-02,1733.6527099609375,1746.668122008045,1726.451663231192,1735.397008636535,663275,HINDUNILVR.NS
2020-01-03,1724.1708984375,1735.3973528262466,1716.3884900697735,1733.5188517577747,1598825,HINDUNILVR.NS
2020-01-06,1713.436279296875,1725.915102655005,1709.6792776040022,1724.0812630215078,683129,HINDUNILVR.NS
2020-01-07,1718.132568359375,1727.3463184490213,1715.7173686096442,1716.8355368634304,808935,HINDUNILVR.NS
2020-01-08,1725.8702392578125,1731.8636863544323,1705.3853759024719,1708.5610172831975,1889685,HINDUNILVR.NS
2020-01-09,1730.969482421875,1741.927532924243,1727.3465730671282,1736.7839581986416,1544334,HINDUNILVR.NS
2020-01-10,1747.9208984375,1751.0517700570147,1727.9280686492564,1736.2025150722588,1003336,HINDUNILVR.NS
2020-01-13,1784.462158203125,1787.1457617523276,1750.6040485965723,1754.182186662176,2040089,HINDUNILVR.NS
2020-01-14,1796.9412841796875,1802.4425850292193,1773.3255471128473,1785.0439294206583,1610737,HINDUNILVR.NS
2020-01-15,1808.43603515625,1813.2217737954684,1786.6987990243065,1799.0434211331358,1559491,HINDUNILVR.NS
2020-01-16,1833.1251220703125,1838.0002922092515,1803.4712767363308,1808.7490529833703,2468958,HINDUNILVR.NS
2020-01-17,1843.009765625,1846.229959299164,1824.8954391339948,1838.2686883464357,994719,HINDUNILVR.NS
2020-01-20,1845.290771484375,1856.9642732026418,1833.7959146139256,1843.188527835119,829399,HINDUNILVR.NS
2020-01-21,1838.62646484375,1856.1594316514306,1835.7192271797176,1842.517777997125,750000,HINDUNILVR.NS
2020-01-22,1835.3165283203125,1845.8720798944473,1813.4004314182462,1845.4248126107316,983169,HINDUNILVR.NS
2020-01-23,1839.9681396484375,1843.5017260480997,1820.3779191773306,1835.361373794638,708017,HINDUNILVR.NS
2020-01-24,1854.9967041015625,1859.7377820488293,1833.8410442023626,1840.0580171594238,914993,HINDUNILVR.NS
2020-01-27,1843.94921875,1850.5686882719888,1839.8342717116195,1848.1087178102373,429312,HINDUNILVR.NS
2020-01-28,1843.2781982421875,1847.2140633689794,1827.2658968754552,1844.5304594028257,777052,HINDUNILVR.NS
2020-01-29,1855.44384765625,1865.8205376259614,1844.5753383109486,1844.5753383109486,873433,HINDUNILVR.NS
2020-01-30,1841.0419921875,1858.8431457353745,1833.3041358342336,1856.0700007500855,952768,HINDUNILVR.NS
2020-01-31,1819.70703125,1850.121208004332,1807.004683460462,1846.3194359100405,1930834,HINDUNILVR.NS
2020-02-03,1949.1463623046875,1963.9957258447637,1856.0699820684683,1856.0699820684683,4012542,HINDUNILVR.NS
2020-02-04,1928.25927734375,1971.733537027141,1914.3044472869879,1947.402234459707,1932121,HINDUNILVR.NS
2020-02-05,1932.46337890625,1953.6638078681244,1926.738225723293,1938.8144443158844,1514368,HINDUNILVR.NS
2020-02-06,1928.9744873046875,1964.621781487904,1908.9817683383308,1937.5621075482297,1302116,HINDUNILVR.NS
2020-02-07,1932.1502685546875,1942.9294558533222,1915.7356871062061,1936.6677126714744,908152,HINDUNILVR.NS
2020-02-10,1931.56884765625,1958.62852269924,1924.7702964868909,1932.2845191044348,1389847,HINDUNILVR.NS
2020-02-11,1925.6201171875,1949.7725551233923,1921.1922139110402,1940.2458475166984,777506,HINDUNILVR.NS
2020-02-12,2021.9617919921875,2032.383034897845,1927.7224648788979,1929.6010752874329,4753325,HINDUNILVR.NS
2020-02-13,2042.580322265625,2047.545033226813,1997.540633898112,2018.0701603347702,2950407,HINDUNILVR.NS
2020-02-14,2017.220458984375,2055.2829530170384,2009.3485101797885,2033.2773126938941,1728651,HINDUNILVR.NS
2020-02-17,2015.0286865234375,2047.589657947359,2006.6199304183276,2010.9137400898483,1420851,HINDUNILVR.NS
2020-02-18,1998.7479248046875,2024.2869300599377,1987.7453244783735,2015.0286284395836,1194605,HINDUNILVR.NS
2020-02-19,2050.4072265625,2064.7645493842833,2004.87550654269,2012.881546872526,1299800,HINDUNILVR.NS
2020-02-20,2011.1378173828125,2048.4398739978574,2005.9942424022938,2041.5072294588974,1555224,HINDUNILVR.NS
2020-02-24,1981.5281982421875,2023.437230898639,1977.0109733025527,2000.8950030392227,1409245,HINDUNILVR.NS
